,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Valor agregado
1279,91,AMAZONAS,LA VICTORIA  ,Cultivo abandonado,2015,0.0,2.229961283359518
1280,91,AMAZONAS,MIRITÍ-PARANÁ  ,Cultivo abandonado,2015,0.0,3.893831189083413
1281,91,AMAZONAS,PUERTO ALEGRÍA ,Cultivo permanente,2015,85.79,6.872024428199648
1282,91,AMAZONAS,PUERTO ARICA ,Cultivo abandonado,2015,0.0,3.654689423602007
1283,91,AMAZONAS,SANTANDER  ,Cultivo abandonado,2015,0.0,7.978304816058463
1284,5,ANTIOQUIA,AMALFI,Cultivo permanente,2015,28.36,551.307346345731
1285,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2015,256.05,154.12942191734894
1286,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2015,8.9,1846.381256468682
1287,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2015,0.0,54.30802889233078
1288,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2015,91.45,58.53945787501195
1289,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2015,420.12,321.5670258926121
1290,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2015,25.6,56.13310114291007
1291,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2015,0.0,48.18971099998733
1292,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2015,0.0,1019.7237844826858
1293,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2015,0.0,466.9369925693554
1294,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2015,0.0,840.572746170291
1295,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2015,0.0,727.4095751284992
1296,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2015,0.0,127.15387414412815
1297,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2015,0.0,236.3218639307311
1298,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2015,85.34,822.530911253727
1299,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2015,0.0,164.80120511976395
1300,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2015,0.0,233.24835760804905
1301,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2015,41.37,190.15834755523525
1302,5,ANTIOQUIA,MACEO,Cultivo abandonado,2015,0.0,77.0829178265686
1303,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2015,0.0,33.891487082133864
1304,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2015,1.18,122.83234861922428
1305,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2015,0.0,89.58749970425013
1306,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2015,128.35,196.2750061351541
1307,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2015,0.0,376.37451013579846
1308,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2015,0.0,453.3520406153699
1309,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2015,0.0,370.36857160311575
1310,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2015,0.0,151.59080449666223
1311,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2015,3.99,327.7916679319238
1312,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2015,0.0,71.64413758248008
1313,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2015,1.44,574.5563487198414
1314,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2015,29.46,39.56630470157408
1315,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2015,8.33,101.37438182076431
1316,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2015,5.28,246.65281653156225
1317,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2015,0.0,148.5603911178184
1318,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2015,0.0,157.0061735880884
1319,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2015,0.0,616.1788347939956
1320,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2015,58.14,510.2978328198454
1321,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2015,2.7,789.0299830955131
1322,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2015,884.61,265.1850311672249
1323,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2015,0.0,59.106564521022094
1324,5,ANTIOQUIA,TURBO,Cultivo permanente,2015,45.44,1900.860004636255
1325,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2015,0.0,55.166621757754825
1326,5,ANTIOQUIA,URRAO,Cultivo abandonado,2015,0.0,345.0121046319025
1327,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2015,189.59,111.1095309000864
1328,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2015,0.0,121.69056687387264
1329,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2015,0.0,48.64494247191858
1330,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2015,12.37,57.84997641471474
1331,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2015,3.16,460.2860404004277
1332,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2015,1.44,179.51701126262122
1333,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2015,3.08,946.4032928327156
1334,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2015,66.82,439.18450478240106
1335,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2015,9.12,928.0452180649418
1336,81,ARAUCA,FORTUL,Cultivo abandonado,2015,1.23,210.1190193932265
1337,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2015,1.93,62.47747789634537
1338,81,ARAUCA,SARAVENA,Cultivo abandonado,2015,0.0,505.0423255928538
1339,81,ARAUCA,TAME,Cultivo abandonado,2015,4.85,604.7531423097349
1340,13,BOLÍVAR,ACHÍ,Cultivo permanente,2015,3.77,173.22298479035436
1341,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2015,0.0,56.661159081924914
1342,13,BOLÍVAR,ARENAL,Cultivo permanente,2015,10.57,49.72102112069671
1343,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2015,0.0,96.57407549721285
1344,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2015,44.86,499.3191493374081
1345,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2015,0.0,68.97235986947754
1346,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2015,214.14,94.44188756344528
1347,13,BOLÍVAR,MORALES,Cultivo permanente,2015,36.4,155.05082118428186
1348,13,BOLÍVAR,NOROSI,Cultivo permanente,2015,11.68,44.96888128329429
1349,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2015,11.54,87.56496769394673
1350,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2015,64.42,95.89438101878218
1351,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2015,0.0,101.02783127273254
1352,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2015,229.54,252.11355158704583
1353,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2015,307.29,266.89390090719445
1354,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2015,69.65,343.4062939389298
1355,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2015,39.16,113.05279319039646
1356,15,BOYACÁ,COPER,Cultivo abandonado,2015,0.0,41.415159070752125
1357,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2015,0.0,58.48700987764501
1358,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2015,0.0,10.764897195856236
1359,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2015,0.0,63.27130663474576
1360,15,BOYACÁ,MUZO,Cultivo abandonado,2015,0.0,87.1128239321709
1361,15,BOYACÁ,OTANCHE,Cultivo intermintente,2015,4.55,75.82231666030083
1362,15,BOYACÁ,PAUNA,Cultivo abandonado,2015,0.0,86.5374846146908
1363,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2015,3.16,2268.034243526815
1364,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2015,0.0,50.13528323217697
1365,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2015,0.0,68.41080707957013
1366,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2015,0.0,47.023841904919
1367,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2015,0.0,29.24039189294353
1368,17,CALDAS,MANZANARES,Cultivo abandonado,2015,0.0,156.64693090433286
1369,17,CALDAS,NORCASIA,Cultivo abandonado,2015,0.0,53.10497321471422
1370,17,CALDAS,PENSILVANIA,Cultivo abandonado,2015,0.0,163.7517122051911
1371,17,CALDAS,SAMANÁ,Cultivo abandonado,2015,0.0,167.91655070652018
1372,17,CALDAS,VICTORIA,Cultivo abandonado,2015,0.0,93.44144090428838
1373,18,CAQUETÁ,ALBANIA,Cultivo permanente,2015,32.5,42.87254837354362
1374,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2015,132.03,66.21771177554169
1375,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2015,948.62,159.2462350182252
1376,18,CAQUETÁ,CURILLO,Cultivo permanente,2015,459.51,57.80375342040902
1377,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2015,303.46,137.24367385656444
1378,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2015,267.63,86.38279929524663
1379,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2015,52.84,1558.1117446970702
1380,18,CAQUETÁ,MILÁN,Cultivo permanente,2015,695.74,60.23801051255816
1381,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2015,1503.49,79.57789040064557
1382,18,CAQUETÁ,MORELIA,Cultivo intermintente,2015,1.04,31.397473249601013
1383,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2015,415.94,210.5991943557511
1384,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2015,1083.85,66.03176871406541
1385,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2015,406.84,439.34801668932175
1386,18,CAQUETÁ,SOLANO,Cultivo permanente,2015,1285.05,72.36146992970018
1387,18,CAQUETÁ,SOLITA,Cultivo permanente,2015,31.56,43.24868908158123
1388,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2015,92.37,74.75804629659726
1389,19,CAUCA,ALMAGUER,Cultivo abandonado,2015,0.0,83.59213531645783
1390,19,CAUCA,ARGELIA,Cultivo permanente,2015,959.73,106.66954382959116
1391,19,CAUCA,BALBOA,Cultivo permanente,2015,223.8,153.00271557448423
1392,19,CAUCA,BOLÍVAR,Cultivo permanente,2015,48.98,198.71661786790352
1393,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2015,27.0,330.0540552661424
1394,19,CAUCA,CAJIBÍO,Cultivo intermintente,2015,68.95,221.5773580645871
1395,19,CAUCA,CALDONO,Cultivo emergente,2015,0.0,174.65464374856202
1396,19,CAUCA,CALOTO,Cultivo intermintente,2015,16.1,1628.495785098739
1397,19,CAUCA,CORINTO,Cultivo intermintente,2015,26.7,208.4618484170552
1398,19,CAUCA,EL TAMBO,Cultivo permanente,2015,3468.18,383.01813341934326
1399,19,CAUCA,FLORENCIA,Cultivo abandonado,2015,0.0,23.179031597625897
1400,19,CAUCA,GUAPI,Cultivo permanente,2015,256.88,180.3997821603837
1401,19,CAUCA,JAMBALÓ,Cultivo emergente,2015,0.0,70.97677992118645
1402,19,CAUCA,LA SIERRA,Cultivo abandonado,2015,0.0,63.46738228905389
1403,19,CAUCA,LA VEGA,Cultivo abandonado,2015,0.0,140.25135419532444
1404,19,CAUCA,LÓPEZ,Cultivo permanente,2015,867.22,60.87906419479248
1405,19,CAUCA,MERCADERES,Cultivo intermintente,2015,95.06,124.6074064542625
1406,19,CAUCA,MIRANDA,Cultivo intermintente,2015,3.67,712.8181987771645
1407,19,CAUCA,MORALES,Cultivo permanente,2015,155.25,185.3663619619657
1408,19,CAUCA,PATÍA  ,Cultivo permanente,2015,203.53,213.037230800336
1409,19,CAUCA,PIAMONTE,Cultivo permanente,2015,1166.89,70.91477578430754
1410,19,CAUCA,PIENDAMÓ,Cultivo emergente,2015,0.0,329.50153203101934
1411,19,CAUCA,ROSAS,Cultivo intermintente,2015,0.0,75.1896955102756
1412,19,CAUCA,SANTA ROSA,Cultivo intermintente,2015,0.0,24.414630513485
1413,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2015,0.0,1459.884554241133
1414,19,CAUCA,SOTARÁ ,Cultivo abandonado,2015,0.0,68.74147000153508
1415,19,CAUCA,SUÁREZ,Cultivo permanente,2015,139.65,185.6527582689166
1416,19,CAUCA,SUCRE,Cultivo permanente,2015,15.57,47.37342257065866
1417,19,CAUCA,TIMBÍO,Cultivo intermintente,2015,0.0,213.0720143841203
1418,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2015,907.47,198.9173968017658
1419,19,CAUCA,TORIBÍO,Cultivo intermintente,2015,9.47,184.4544988692932
1420,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2015,0.0,465.9970388569968
1421,20,CESAR,GONZÁLEZ,Cultivo permanente,2015,16.22,31.285601977833757
1422,20,CESAR,PAILITAS,Cultivo abandonado,2015,0.0,123.04965708479202
1423,20,CESAR,SAN ALBERTO,Cultivo intermintente,2015,15.47,341.8294462328652
1424,20,CESAR,SAN MARTÍN,Cultivo intermintente,2015,1.58,439.0440600564266
1425,27,CHOCÓ,ACANDÍ,Cultivo permanente,2015,3.34,109.6169767880688
1426,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2015,47.87,91.96344556028389
1427,27,CHOCÓ,ATRATO ,Cultivo intermintente,2015,0.0,54.0439557461128
1428,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2015,0.0,24.22330265995549
1429,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2015,131.16,53.07369227430906
1430,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2015,0.0,42.98312091977195
1431,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2015,48.14,103.63919277199663
1432,27,CHOCÓ,CONDOTO,Cultivo permanente,2015,20.57,63.4748145175048
1433,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2015,47.82,62.87034290429436
1434,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2015,37.98,31.08947268756222
1435,27,CHOCÓ,ISTMINA,Cultivo permanente,2015,303.11,399.2724194129876
1436,27,CHOCÓ,JURADÓ,Cultivo abandonado,2015,0.0,11.764059982806678
1437,27,CHOCÓ,LLORÓ,Cultivo intermintente,2015,0.0,89.66412739031836
1438,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2015,0.0,73.41357168789858
1439,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2015,134.81,61.60450113040231
1440,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2015,304.9,39.54230495673372
1441,27,CHOCÓ,NÓVITA,Cultivo permanente,2015,78.94,69.78534957581807
1442,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2015,0.0,27.081730044566584
1443,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2015,5.76,1163.97038659721
1444,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2015,14.05,21.22921312582689
1445,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2015,2.59,84.57584961155088
1446,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2015,90.7,260.8516696062255
1447,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2015,44.43,22.62319865914168
1448,27,CHOCÓ,SIPÍ,Cultivo permanente,2015,91.25,35.37313645404214
1449,27,CHOCÓ,TADÓ,Cultivo abandonado,2015,5.51,170.83569360729444
1450,27,CHOCÓ,UNGUÍA,Cultivo permanente,2015,75.87,128.8885891466739
1451,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2015,0.0,68.76966996164373
1452,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2015,0.0,75.45167520590752
1453,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2015,186.65,1508.9690884265722
1454,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2015,207.45,312.774443565905
1455,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2015,97.97,45.77957101555971
1456,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2015,858.62,909.4991136059866
1457,23,CÓRDOBA,VALENCIA,Cultivo permanente,2015,12.31,272.41903109355826
1458,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2015,0.0,105.88489627183743
1459,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2015,0.0,72.31513463147701
1460,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2015,0.0,35.86417274475444
1461,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2015,0.0,115.18007962581024
1462,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2015,4.34,19.301599426717694
1463,94,GUAINÍA,INIRIDA,Cultivo abandonado,2015,0.0,241.3825763937674
1464,94,GUAINÍA,MAPIRIPANA ,Cultivo abandonado,2015,16.71,6.097962517535887
1465,94,GUAINÍA,MORICHAL  ,Cultivo permanente,2015,15.68,2.6665498884590884
1466,94,GUAINÍA,PANÁ PANÁ  ,Cultivo abandonado,2015,0.0,6.896886537337966
1467,94,GUAINÍA,PUERTO COLOMBIA ,Cultivo abandonado,2015,0.0,10.025509159476805
1468,95,GUAVIARE,CALAMAR,Cultivo permanente,2015,455.19,54.12337325946256
1469,95,GUAVIARE,EL RETORNO,Cultivo permanente,2015,1615.35,117.13887218960896
1470,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2015,1851.54,46.308100671698966
1471,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2015,1501.04,436.00148392248377
1472,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2015,0.0,257.0958734004452
1473,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2015,0.0,1567.934587507661
1474,47,MAGDALENA,ARACATACA,Cultivo abandonado,2015,2.09,232.92238990867875
1475,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2015,0.0,920.4759228251564
1476,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2015,0.0,367.45673397197766
1477,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2015,4.72,4541.020129075489
1478,50,META,LA MACARENA,Cultivo permanente,2015,1333.11,153.0958097555559
1479,50,META,LEJANÍAS,Cultivo abandonado,2015,0.0,236.65255368027596
1480,50,META,MAPIRIPÁN,Cultivo permanente,2015,235.28,98.34158247383888
1481,50,META,MESETAS,Cultivo intermintente,2015,78.5,130.6674721525879
1482,50,META,PUERTO CONCORDIA,Cultivo permanente,2015,50.25,115.13724381061914
1483,50,META,PUERTO GAITÁN,Cultivo abandonado,2015,0.0,8996.442954077407
1484,50,META,PUERTO LLERAS,Cultivo intermintente,2015,13.35,197.18348050107835
1485,50,META,PUERTO LÓPEZ,Cultivo abandonado,2015,0.0,913.3372172226666
1486,50,META,PUERTO RICO,Cultivo permanente,2015,1619.74,178.23991434623707
1487,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2015,155.83,128.09495461738751
1488,50,META,SAN MARTÍN,Cultivo abandonado,2015,0.0,464.226203077063
1489,50,META,URIBE,Cultivo intermintente,2015,162.77,88.6984972407547
1490,50,META,VISTAHERMOSA,Cultivo permanente,2015,1353.19,248.66720804132024
1491,52,NARIÑO,ANCUYA,Cultivo intermintente,2015,21.0,47.03771834564743
1492,52,NARIÑO,BARBACOAS,Cultivo permanente,2015,2453.49,273.9537785925535
1493,52,NARIÑO,BUESACO,Cultivo abandonado,2015,0.0,129.65010656605085
1494,52,NARIÑO,CONSACÁ,Cultivo abandonado,2015,0.0,77.62778716289118
1495,52,NARIÑO,CONTADERO,Cultivo abandonado,2015,0.0,51.1996489271901
1496,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2015,0.0,78.98216342756041
1497,52,NARIÑO,CUMBAL,Cultivo abandonado,2015,0.0,121.2331977078547
1498,52,NARIÑO,CUMBITARA,Cultivo permanente,2015,209.49,36.00356466086302
1499,52,NARIÑO,EL CHARCO,Cultivo permanente,2015,1417.79,126.1198732174719
1500,52,NARIÑO,EL PEÑOL,Cultivo permanente,2015,34.9,51.03770460229475
1501,52,NARIÑO,EL ROSARIO,Cultivo permanente,2015,244.55,42.73345691522405
1502,52,NARIÑO,EL TAMBO,Cultivo permanente,2015,114.28,89.75333988979364
1503,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2015,91.8,41.81654974354879
1504,52,NARIÑO,IPIALES,Cultivo permanente,2015,887.49,963.530329872316
1505,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2015,30.06,64.97628347059378
1506,52,NARIÑO,LA LLANADA,Cultivo permanente,2015,53.35,23.730613841577117
1507,52,NARIÑO,LA TOLA,Cultivo permanente,2015,120.36,23.797895224570127
1508,52,NARIÑO,LEIVA,Cultivo permanente,2015,39.73,49.24302654876646
1509,52,NARIÑO,LINARES,Cultivo permanente,2015,262.52,54.04997742854047
1510,52,NARIÑO,LOS ANDES ,Cultivo permanente,2015,166.25,62.27965274376974
1511,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2015,861.96,132.71440151164836
1512,52,NARIÑO,MALLAMA ,Cultivo intermintente,2015,0.0,32.19269790663427
1513,52,NARIÑO,MOSQUERA,Cultivo permanente,2015,159.05,31.839755597641336
1514,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2015,2173.01,66.51666270434634
1515,52,NARIÑO,POLICARPA,Cultivo permanente,2015,326.09,54.41957241734009
1516,52,NARIÑO,PUERRES,Cultivo abandonado,2015,0.0,47.37635591312665
1517,52,NARIÑO,RICAURTE,Cultivo permanente,2015,125.81,57.93590806350896
1518,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2015,1938.22,90.3802517954592
1519,52,NARIÑO,SAMANIEGO,Cultivo permanente,2015,742.71,143.923411612767
1520,52,NARIÑO,SAN PABLO,Cultivo abandonado,2015,0.0,78.78485025589634
1521,52,NARIÑO,SANDONÁ,Cultivo intermintente,2015,4.64,116.21712205230438
1522,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2015,283.68,146.83648124983432
1523,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2015,33.02,42.55808425073199
1524,52,NARIÑO,TUMACO,Cultivo permanente,2015,16960.24,1334.7763574679684
1525,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2015,22.12,170.67994246059453
1526,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2015,0.0,36.08950509597592
1527,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2015,10.32,61.42127405345121
1528,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2015,855.88,104.89092555450962
1529,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2015,55.96,6340.90515127973
1530,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2015,568.84,90.69028080719691
1531,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2015,2074.54,79.71870577397758
1532,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2015,14.07,332.6380073604206
1533,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2015,152.46,58.218640608429816
1534,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2015,8.84,102.39863569377384
1535,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2015,5.41,75.82165717638867
1536,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2015,0.0,31.35298149734201
1537,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2015,6.97,816.2720151186531
1538,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2015,736.53,65.1026618358486
1539,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2015,865.94,227.4113425965119
1540,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2015,1770.15,95.71884156222944
1541,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2015,4379.08,481.55595936250944
1542,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2015,0.0,93.59622429728618
1543,86,PUTUMAYO,MOCOA,Cultivo permanente,2015,106.88,643.0111369890305
