,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Cobertura de acueducto,Cobertura de alcantarillado
2381,27,CHOCÓ,CONDOTO,Cultivo permanente,2016,3.36,79.12,79.55
2382,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2016,34.76,75.63,75.63
2383,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2016,98.35,47.37,0.0
2384,27,CHOCÓ,ISTMINA,Cultivo permanente,2016,476.71,0.0,0.0
2385,27,CHOCÓ,JURADÓ,Cultivo abandonado,2016,0.0,67.22,67.29
2386,27,CHOCÓ,LLORÓ,Cultivo intermintente,2016,0.0,19.29,33.87
2387,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2016,0.0,82.64,0.0
2388,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2016,68.85,21.8,0.0
2389,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2016,136.34,99.47,61.59
2390,27,CHOCÓ,NÓVITA,Cultivo permanente,2016,75.26,52.25,61.74
2391,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2016,0.0,46.16,46.16
2392,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2016,3.75,23.66,5.84
2393,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2016,7.9,100.0,40.27
2394,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2016,0.0,83.75,83.75
2395,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2016,35.75,0.0,0.0
2396,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2016,323.42,67.3,41.29
2397,27,CHOCÓ,SIPÍ,Cultivo permanente,2016,217.9,71.07,100.0
2398,27,CHOCÓ,TADÓ,Cultivo abandonado,2016,3.16,75.73,65.69
2399,27,CHOCÓ,UNGUÍA,Cultivo permanente,2016,20.66,99.92,99.92
2400,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2016,0.0,96.9,96.9
2401,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2016,0.0,66.94,0.0
2402,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2016,573.86,73.68,53.74
2403,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2016,570.62,36.41,18.24
2404,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2016,231.94,40.98,0.0
2405,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2016,1290.07,67.85,36.57
2406,23,CÓRDOBA,VALENCIA,Cultivo permanente,2016,1.8,58.41,58.41
2407,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2016,0.0,17.17,7.86
2408,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2016,0.0,12.7,6.26
2409,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2016,0.0,12.67,8.78
2410,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2016,0.0,12.64,12.61
2411,94,GUAINÍA,INIRIDA,Cultivo abandonado,2016,0.0,17.14,12.19
2412,95,GUAVIARE,CALAMAR,Cultivo permanente,2016,542.29,36.36,53.41
2413,95,GUAVIARE,EL RETORNO,Cultivo permanente,2016,2191.55,51.72,40.77
2414,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2016,2297.16,61.12,60.51
2415,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2016,1806.99,73.98,73.98
2416,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2016,0.0,100.0,28.64
2417,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2016,0.0,84.79,89.71
2418,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2016,0.0,62.16,41.21
2419,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2016,0.0,70.24,70.24
2420,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2016,34.93,28.19,23.32
2421,50,META,LA MACARENA,Cultivo permanente,2016,1635.22,25.4,16.84
2422,50,META,LEJANÍAS,Cultivo abandonado,2016,0.0,26.78,26.78
2423,50,META,MAPIRIPÁN,Cultivo permanente,2016,338.43,3.92,3.14
2424,50,META,MESETAS,Cultivo intermintente,2016,104.19,22.24,22.24
2425,50,META,PUERTO CONCORDIA,Cultivo permanente,2016,63.87,92.53,24.91
2426,50,META,PUERTO GAITÁN,Cultivo abandonado,2016,0.0,56.04,54.45
2427,50,META,PUERTO LLERAS,Cultivo intermintente,2016,27.39,34.09,33.05
2428,50,META,PUERTO LÓPEZ,Cultivo abandonado,2016,0.0,75.28,66.97
2429,50,META,PUERTO RICO,Cultivo permanente,2016,1592.76,18.88,18.88
2430,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2016,48.4,56.76,56.76
2431,50,META,SAN MARTÍN,Cultivo abandonado,2016,0.0,100.0,98.01
2432,50,META,URIBE,Cultivo intermintente,2016,202.29,46.56,45.66
2433,50,META,VISTAHERMOSA,Cultivo permanente,2016,1451.32,17.48,16.21
2434,52,NARIÑO,ANCUYA,Cultivo intermintente,2016,24.25,19.8,19.8
2435,52,NARIÑO,BARBACOAS,Cultivo permanente,2016,3359.37,59.34,56.49
2436,52,NARIÑO,BUESACO,Cultivo abandonado,2016,0.0,13.83,13.83
2437,52,NARIÑO,CONSACÁ,Cultivo abandonado,2016,0.0,49.4,28.29
2438,52,NARIÑO,CONTADERO,Cultivo abandonado,2016,0.0,99.94,26.24
2439,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2016,0.0,9.07,9.07
2440,52,NARIÑO,CUMBAL,Cultivo abandonado,2016,0.0,52.03,29.48
2441,52,NARIÑO,CUMBITARA,Cultivo permanente,2016,527.3,77.31,39.18
2442,52,NARIÑO,EL CHARCO,Cultivo permanente,2016,2819.91,100.0,100.0
2443,52,NARIÑO,EL PEÑOL,Cultivo permanente,2016,51.17,27.13,16.28
2444,52,NARIÑO,EL ROSARIO,Cultivo permanente,2016,573.94,22.02,16.11
2445,52,NARIÑO,EL TAMBO,Cultivo permanente,2016,97.62,35.75,35.75
2446,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2016,157.38,53.4,0.0
2447,52,NARIÑO,IPIALES,Cultivo permanente,2016,1132.06,63.18,52.72
2448,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2016,51.43,69.01,60.22
2449,52,NARIÑO,LA LLANADA,Cultivo permanente,2016,83.82,43.36,43.36
2450,52,NARIÑO,LA TOLA,Cultivo permanente,2016,119.83,100.0,100.0
2451,52,NARIÑO,LEIVA,Cultivo permanente,2016,212.79,35.98,33.25
2452,52,NARIÑO,LINARES,Cultivo permanente,2016,284.66,70.94,19.42
2453,52,NARIÑO,LOS ANDES ,Cultivo permanente,2016,177.57,27.21,27.21
2454,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2016,1273.22,40.67,43.29
2455,52,NARIÑO,MALLAMA ,Cultivo intermintente,2016,0.0,13.31,13.31
2456,52,NARIÑO,MOSQUERA,Cultivo permanente,2016,239.9,55.02,0.0
2457,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2016,2572.72,52.69,0.0
2458,52,NARIÑO,POLICARPA,Cultivo permanente,2016,733.27,42.49,42.49
2459,52,NARIÑO,PUERRES,Cultivo abandonado,2016,0.0,36.49,36.49
2460,52,NARIÑO,RICAURTE,Cultivo permanente,2016,333.0,17.52,17.52
2461,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2016,2404.27,31.61,31.61
2462,52,NARIÑO,SAMANIEGO,Cultivo permanente,2016,1394.6,77.11,18.45
2463,52,NARIÑO,SAN PABLO,Cultivo abandonado,2016,0.0,100.0,36.11
2464,52,NARIÑO,SANDONÁ,Cultivo intermintente,2016,8.28,95.17,68.62
2465,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2016,785.28,41.55,41.55
2466,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2016,61.79,11.62,5.11
2467,52,NARIÑO,TUMACO,Cultivo permanente,2016,23147.95,48.38,0.0
2468,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2016,24.03,69.13,70.73
2469,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2016,0.0,17.0,9.11
2470,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2016,15.42,28.5,28.5
2471,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2016,890.62,55.42,44.43
2472,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2016,280.97,75.83,75.16
2473,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2016,664.27,33.52,33.55
2474,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2016,3682.7,34.58,34.58
2475,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2016,94.1,33.94,30.87
2476,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2016,214.94,12.1,8.15
2477,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2016,11.91,30.22,30.22
2478,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2016,6.13,16.68,14.72
2479,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2016,0.0,43.98,43.89
2480,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2016,9.04,78.75,78.73
2481,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2016,445.04,9.64,9.64
2482,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2016,3847.36,53.11,53.11
2483,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2016,1856.7,13.61,12.88
2484,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2016,12787.38,24.75,24.75
2485,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2016,0.0,23.54,23.54
2486,86,PUTUMAYO,MOCOA,Cultivo permanente,2016,111.2,30.37,29.75
2487,86,PUTUMAYO,ORITO,Cultivo permanente,2016,2987.87,44.45,44.45
2488,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2016,7453.44,100.0,100.0
2489,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2016,1782.14,28.82,28.82
2490,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2016,1584.84,49.24,49.24
2491,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2016,3128.4,0.0,9.83
2492,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2016,5.28,100.0,35.71
2493,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2016,4885.79,18.5,18.5
2494,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2016,1231.07,28.73,28.73
2495,68,SANTANDER,ALBANIA,Cultivo abandonado,2016,0.0,5.31,5.31
2496,68,SANTANDER,BETULIA,Cultivo abandonado,2016,0.0,41.92,41.92
2497,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2016,14.58,8.87,8.72
2498,68,SANTANDER,CHIMA,Cultivo abandonado,2016,0.0,85.51,22.52
2499,68,SANTANDER,CIMITARRA,Cultivo intermintente,2016,0.0,65.51,63.09
2500,68,SANTANDER,CONFINES,Cultivo abandonado,2016,0.0,17.02,13.54
2501,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2016,0.0,88.98,65.6
2502,68,SANTANDER,EL CARMEN,Cultivo intermintente,2016,4.92,29.51,29.51
2503,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2016,0.0,10.38,8.72
2504,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2016,0.0,79.04,79.04
2505,68,SANTANDER,FLORIÁN,Cultivo abandonado,2016,0.0,77.1,26.34
2506,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2016,0.0,66.7,24.31
2507,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2016,0.0,12.06,12.06
2508,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2016,0.0,97.45,28.37
2509,68,SANTANDER,LA PAZ,Cultivo abandonado,2016,0.0,100.0,49.29
2510,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2016,0.0,21.9,21.9
2511,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2016,0.0,53.33,53.33
2512,68,SANTANDER,RIONEGRO,Cultivo intermintente,2016,2.24,44.76,44.76
2513,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2016,0.0,23.65,23.14
2514,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2016,0.0,52.6,33.72
2515,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2016,10.82,24.28,24.28
2516,68,SANTANDER,SIMACOTA,Cultivo intermintente,2016,4.68,68.37,37.81
2517,68,SANTANDER,SOCORRO,Cultivo abandonado,2016,0.0,70.96,70.19
2518,68,SANTANDER,SUCRE,Cultivo abandonado,2016,0.0,10.03,10.03
2519,68,SANTANDER,VÉLEZ,Cultivo abandonado,2016,0.0,38.4,29.39
2520,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2016,31.24,69.96,69.97
2521,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2016,680.47,8.47,8.47
2522,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2016,0.0,81.92,81.33
2523,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2016,0.0,96.2,95.93
2524,97,VAUPÉS,CARURÚ,Cultivo permanente,2016,96.66,96.4,96.4
2525,97,VAUPÉS,MITÚ,Cultivo abandonado,2016,0.0,95.15,92.87
2526,97,VAUPÉS,TARAIRA,Cultivo abandonado,2016,0.0,39.34,39.34
2527,99,VICHADA,CUMARIBO,Cultivo permanente,2016,699.19,34.03,6.52
2528,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2016,0.0,40.65,0.0
2529,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2016,0.0,23.54,0.0
2530,5,ANTIOQUIA,AMALFI,Cultivo permanente,2017,197.94,39.77,35.91
2531,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2017,1312.28,36.02,21.2
2532,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2017,7.93,56.09,55.26
2533,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2017,0.0,26.99,26.99
2534,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2017,414.9,32.66,32.66
2535,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2017,1943.61,38.45,48.56
2536,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2017,228.15,63.15,57.79
2537,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2017,0.0,90.09,54.11
2538,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2017,0.0,55.47,52.18
2539,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2017,0.0,75.66,55.6
2540,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2017,0.0,62.7,62.76
2541,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2017,6.94,71.41,71.12
2542,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2017,0.0,36.02,30.39
2543,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2017,0.0,100.0,100.0
2544,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2017,595.17,80.88,34.73
2545,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2017,0.0,62.7,62.7
2546,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2017,0.0,46.55,43.06
2547,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2017,865.56,100.0,97.44
2548,5,ANTIOQUIA,MACEO,Cultivo abandonado,2017,0.0,64.3,39.8
2549,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2017,0.0,0.0,0.0
2550,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2017,6.65,28.4,28.4
2551,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2017,0.0,21.99,21.99
2552,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2017,551.52,100.0,0.0
2553,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2017,0.0,20.87,20.87
2554,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2017,0.0,88.4,88.4
2555,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2017,0.0,98.33,88.55
2556,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2017,0.0,76.52,76.58
2557,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2017,24.67,25.79,2.13
2558,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2017,0.0,63.28,21.7
2559,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2017,0.0,35.1,35.1
2560,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2017,13.99,22.42,22.42
2561,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2017,4.57,25.49,25.49
2562,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2017,3.48,25.88,24.66
2563,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2017,0.0,35.59,26.5
2564,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2017,0.0,39.98,39.98
2565,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2017,0.0,40.67,28.2
2566,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2017,191.93,73.09,17.15
2567,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2017,0.0,52.81,46.86
2568,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2017,3803.68,82.72,82.72
2569,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2017,0.0,48.97,38.73
2570,5,ANTIOQUIA,TURBO,Cultivo permanente,2017,61.01,61.19,15.11
2571,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2017,0.0,100.0,100.0
2572,5,ANTIOQUIA,URRAO,Cultivo abandonado,2017,0.0,65.17,65.17
2573,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2017,2899.35,46.48,21.69
2574,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2017,36.45,50.76,50.76
2575,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2017,0.0,63.38,14.63
2576,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2017,52.31,69.72,47.0
2577,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2017,93.9,79.71,79.21
2578,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2017,13.34,45.66,24.94
2579,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2017,4.58,46.98,43.82
2580,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2017,346.92,38.67,38.67
2581,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2017,116.63,45.96,41.43
2582,81,ARAUCA,FORTUL,Cultivo abandonado,2017,0.0,51.62,44.92
2583,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2017,4.59,62.58,62.58
2584,81,ARAUCA,SARAVENA,Cultivo abandonado,2017,0.0,64.54,60.44
2585,81,ARAUCA,TAME,Cultivo abandonado,2017,0.0,54.04,49.81
2586,13,BOLÍVAR,ACHÍ,Cultivo permanente,2017,12.48,39.15,0.0
2587,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2017,0.0,67.55,19.13
2588,13,BOLÍVAR,ARENAL,Cultivo permanente,2017,21.35,76.45,76.45
2589,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2017,600.51,100.0,100.0
2590,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2017,510.89,55.23,0.0
2591,13,BOLÍVAR,MORALES,Cultivo permanente,2017,208.58,38.07,38.07
2592,13,BOLÍVAR,NOROSI,Cultivo permanente,2017,8.78,41.09,41.09
2593,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2017,15.08,80.81,80.81
2594,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2017,161.54,17.53,0.0
2595,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2017,2300.37,77.93,42.85
2596,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2017,1437.1,100.0,92.64
2597,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2017,781.04,36.21,0.0
2598,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2017,117.04,100.0,0.0
2599,15,BOYACÁ,COPER,Cultivo abandonado,2017,0.0,11.27,10.34
2600,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2017,0.0,59.52,59.52
2601,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2017,0.0,70.37,21.77
2602,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2017,0.0,34.57,15.27
2603,15,BOYACÁ,MUZO,Cultivo abandonado,2017,0.0,39.34,39.23
2604,15,BOYACÁ,OTANCHE,Cultivo intermintente,2017,0.0,50.46,49.27
2605,15,BOYACÁ,PAUNA,Cultivo abandonado,2017,0.0,36.42,45.82
2606,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2017,21.99,56.96,56.96
2607,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2017,0.0,30.24,25.73
2608,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2017,0.0,29.5,17.57
2609,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2017,0.0,28.25,21.84
2610,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2017,0.0,51.59,19.31
2611,17,CALDAS,MANZANARES,Cultivo abandonado,2017,0.0,33.73,2.81
2612,17,CALDAS,NORCASIA,Cultivo abandonado,2017,0.0,80.33,58.85
2613,17,CALDAS,PENSILVANIA,Cultivo abandonado,2017,0.0,29.98,19.89
2614,17,CALDAS,SAMANÁ,Cultivo abandonado,2017,0.0,21.85,19.51
2615,17,CALDAS,VICTORIA,Cultivo abandonado,2017,0.0,57.86,54.66
2616,18,CAQUETÁ,ALBANIA,Cultivo permanente,2017,63.28,100.0,100.0
2617,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2017,201.43,65.76,65.76
2618,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2017,1369.17,34.09,34.09
2619,18,CAQUETÁ,CURILLO,Cultivo permanente,2017,471.31,28.18,28.18
2620,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2017,454.95,68.99,68.99
2621,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2017,951.65,42.78,42.78
2622,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2017,218.4,75.08,75.08
2623,18,CAQUETÁ,MILÁN,Cultivo permanente,2017,1135.54,47.73,45.06
2624,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2017,2491.73,56.1,56.1
2625,18,CAQUETÁ,MORELIA,Cultivo intermintente,2017,16.06,51.43,42.3
2626,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2017,1635.95,55.13,55.13
2627,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2017,1414.45,38.29,33.02
2628,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2017,380.85,30.58,22.23
2629,18,CAQUETÁ,SOLANO,Cultivo permanente,2017,763.8,28.27,25.78
2630,18,CAQUETÁ,SOLITA,Cultivo permanente,2017,42.15,58.1,58.1
2631,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2017,182.53,20.53,2.63
2632,19,CAUCA,ALMAGUER,Cultivo abandonado,2017,0.0,3.14,3.14
2633,19,CAUCA,ARGELIA,Cultivo permanente,2017,1956.52,59.96,25.22
2634,19,CAUCA,BALBOA,Cultivo permanente,2017,82.33,58.44,34.47
2635,19,CAUCA,BOLÍVAR,Cultivo permanente,2017,85.31,5.89,5.97
2636,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2017,64.54,4.23,3.02
2637,19,CAUCA,CAJIBÍO,Cultivo intermintente,2017,407.19,21.08,4.32
2638,19,CAUCA,CALDONO,Cultivo emergente,2017,0.0,4.14,4.14
2639,19,CAUCA,CALOTO,Cultivo intermintente,2017,0.0,46.78,17.21
2640,19,CAUCA,CORINTO,Cultivo intermintente,2017,0.0,54.48,53.25
2641,19,CAUCA,EL TAMBO,Cultivo permanente,2017,6661.01,44.26,5.26
2642,19,CAUCA,FLORENCIA,Cultivo abandonado,2017,0.0,23.52,23.52
2643,19,CAUCA,GUAPI,Cultivo permanente,2017,720.88,13.27,12.47
2644,19,CAUCA,JAMBALÓ,Cultivo emergente,2017,0.0,38.33,38.33
2645,19,CAUCA,LA SIERRA,Cultivo abandonado,2017,0.0,31.69,19.12
2646,19,CAUCA,LA VEGA,Cultivo abandonado,2017,0.0,4.16,4.16
2647,19,CAUCA,LÓPEZ,Cultivo permanente,2017,1467.97,38.1,55.81
2648,19,CAUCA,MERCADERES,Cultivo intermintente,2017,126.54,32.94,32.53
2649,19,CAUCA,MIRANDA,Cultivo intermintente,2017,0.0,71.53,62.19
2650,19,CAUCA,MORALES,Cultivo permanente,2017,340.32,53.3,10.04
2651,19,CAUCA,PATÍA  ,Cultivo permanente,2017,350.34,33.15,28.34
2652,19,CAUCA,PIAMONTE,Cultivo permanente,2017,1780.44,70.6,66.04
2653,19,CAUCA,ROSAS,Cultivo intermintente,2017,2.78,99.84,7.19
2654,19,CAUCA,SANTA ROSA,Cultivo intermintente,2017,0.0,100.0,74.44
2655,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2017,0.0,48.05,43.5
2656,19,CAUCA,SOTARÁ ,Cultivo abandonado,2017,0.0,5.16,3.9
2657,19,CAUCA,SUÁREZ,Cultivo permanente,2017,267.19,60.69,16.44
2658,19,CAUCA,SUCRE,Cultivo permanente,2017,13.5,15.07,15.07
2659,19,CAUCA,TIMBÍO,Cultivo intermintente,2017,0.0,55.38,27.48
2660,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2017,1633.45,67.76,67.76
2661,19,CAUCA,TORIBÍO,Cultivo intermintente,2017,0.0,43.08,43.08
2662,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2017,2.43,100.0,100.0
2663,20,CESAR,GONZÁLEZ,Cultivo permanente,2017,7.78,30.8,30.8
2664,20,CESAR,PAILITAS,Cultivo abandonado,2017,0.0,82.95,82.95
2665,20,CESAR,SAN ALBERTO,Cultivo intermintente,2017,10.72,100.0,92.13
2666,20,CESAR,SAN MARTÍN,Cultivo intermintente,2017,3.42,62.21,62.21
2667,27,CHOCÓ,ACANDÍ,Cultivo permanente,2017,8.96,74.03,64.82
2668,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2017,39.17,80.23,55.29
2669,27,CHOCÓ,ATRATO ,Cultivo intermintente,2017,0.0,91.36,13.83
2670,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2017,0.0,51.73,51.75
2671,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2017,79.75,70.75,68.38
2672,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2017,0.0,61.29,26.04
2673,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2017,159.99,100.0,0.0
2674,27,CHOCÓ,CONDOTO,Cultivo permanente,2017,13.53,81.35,80.06
2675,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2017,11.73,75.63,75.63
2676,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2017,184.52,98.97,0.0
