,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,AÑO,Hectáreas asperjadas
434,5,ANTIOQUIA,5858,VEGACHÍ,1995,0.0
435,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,1995,0.0
436,5,ANTIOQUIA,5885,YALÍ,1995,0.0
437,5,ANTIOQUIA,5887,YARUMAL,1995,0.0
438,13,BOLÍVAR,13490,NOROSÍ,1995,0.0
439,19,CAUCA,19392,LA SIERRA,1995,0.0
440,23,CÓRDOBA,23001,MONTERÍA,1995,0.0
441,23,CÓRDOBA,23555,PLANETA RICA,1995,0.0
442,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,1995,0.0
443,23,CÓRDOBA,23855,VALENCIA,1995,0.0
444,25,CUNDINAMARCA,25839,UBALÁ,1995,0.0
445,27,CHOCÓ,27001,QUIBDÓ,1995,0.0
446,27,CHOCÓ,27006,ACANDÍ,1995,0.0
447,27,CHOCÓ,27099,BOJAYÁ,1995,0.0
448,27,CHOCÓ,27150,CARMEN DEL DARIÉN,1995,0.0
449,27,CHOCÓ,27160,CÉRTEGUI,1995,0.0
450,27,CHOCÓ,27205,CONDOTO,1995,0.0
451,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1995,0.0
452,27,CHOCÓ,27425,MEDIO ATRATO,1995,0.0
453,27,CHOCÓ,27450,MEDIO SAN JUAN,1995,0.0
454,27,CHOCÓ,27580,RÍO IRÓ,1995,0.0
455,27,CHOCÓ,27615,RIOSUCIO,1995,0.0
456,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,1995,0.0
457,27,CHOCÓ,27787,TADÓ,1995,0.0
458,27,CHOCÓ,27800,UNGUÍA,1995,0.0
459,27,CHOCÓ,27810,UNIÓN PANAMERICANA,1995,0.0
460,52,NARIÑO,52207,CONSACÁ,1995,0.0
461,52,NARIÑO,52254,EL PEÑOL,1995,0.0
462,52,NARIÑO,52411,LINARES,1995,0.0
463,52,NARIÑO,52683,SANDONÁ,1995,0.0
464,76,VALLE DEL CAUCA,76100,BOLÍVAR,1995,0.0
465,76,VALLE DEL CAUCA,76126,CALIMA,1995,0.0
466,76,VALLE DEL CAUCA,76233,DAGUA,1995,0.0
467,76,VALLE DEL CAUCA,76250,EL DOVIO,1995,0.0
468,76,VALLE DEL CAUCA,76890,YOTOCO,1995,0.0
469,86,PUTUMAYO,86755,SAN FRANCISCO,1995,0.0
470,5,ANTIOQUIA,5120,CÁCERES,1996,232.0
471,5,ANTIOQUIA,5361,ITUANGO,1996,32.0
472,5,ANTIOQUIA,5652,SAN FRANCISCO,1996,90.0
473,5,ANTIOQUIA,5790,TARAZÁ,1996,264.0
474,5,ANTIOQUIA,5854,VALDIVIA,1996,66.0
475,18,CAQUETÁ,18029,ALBANIA,1996,0.0
476,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,1996,0.0
477,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,1996,537.0
478,18,CAQUETÁ,18205,CURILLO,1996,0.0
479,18,CAQUETÁ,18247,EL DONCELLO,1996,0.0
480,18,CAQUETÁ,18256,EL PAUJÍL,1996,0.0
481,18,CAQUETÁ,18410,LA MONTAÑITA,1996,0.0
482,18,CAQUETÁ,18460,MILÁN,1996,0.0
483,18,CAQUETÁ,18592,PUERTO RICO,1996,0.0
484,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,1996,0.0
485,18,CAQUETÁ,18756,SOLANO,1996,0.0
486,18,CAQUETÁ,18785,SOLITA,1996,0.0
487,18,CAQUETÁ,18860,VALPARAÍSO,1996,0.0
488,19,CAUCA,19533,PIAMONTE,1996,0.0
489,23,CÓRDOBA,23580,PUERTO LIBERTADOR,1996,264.0
490,50,META,50325,MAPIRIPÁN,1996,69.14
491,50,META,50450,PUERTO CONCORDIA,1996,30.0
492,50,META,50577,PUERTO LLERAS,1996,0.0
493,50,META,50590,PUERTO RICO,1996,1369.4
494,50,META,50689,SAN MARTÍN,1996,0.0
495,50,META,50711,VISTAHERMOSA,1996,1055.0
496,86,PUTUMAYO,86569,PUERTO CAICEDO,1996,0.0
497,86,PUTUMAYO,86571,PUERTO GUZMÁN,1996,0.0
498,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,1996,0.0
499,86,PUTUMAYO,86885,VILLAGARZÓN,1996,0.0
500,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,1996,2081.79
501,95,GUAVIARE,95015,CALAMAR,1996,879.45
502,95,GUAVIARE,95025,EL RETORNO,1996,4423.64
503,95,GUAVIARE,95200,MIRAFLORES,1996,7040.35
504,97,VAUPÉS,97161,CARURÚ,1996,0.0
505,99,VICHADA,99524,LA PRIMAVERA,1996,0.0
506,99,VICHADA,99773,CUMARIBO,1996,85.0
507,5,ANTIOQUIA,5001,MEDELLÍN,1996,0.0
508,5,ANTIOQUIA,5040,ANORÍ,1996,0.0
509,5,ANTIOQUIA,5055,ARGELIA,1996,0.0
510,5,ANTIOQUIA,5142,CARACOLÍ,1996,0.0
511,5,ANTIOQUIA,5154,CAUCASIA,1996,0.0
512,5,ANTIOQUIA,5209,CONCORDIA,1996,0.0
513,5,ANTIOQUIA,5250,EL BAGRE,1996,0.0
514,5,ANTIOQUIA,5483,NARIÑO,1996,0.0
515,5,ANTIOQUIA,5495,NECHÍ,1996,0.0
516,5,ANTIOQUIA,5585,PUERTO NARE,1996,0.0
517,5,ANTIOQUIA,5591,PUERTO TRIUNFO,1996,0.0
518,5,ANTIOQUIA,5660,SAN LUIS,1996,0.0
519,5,ANTIOQUIA,5736,SEGOVIA,1996,0.0
520,5,ANTIOQUIA,5756,SONSÓN,1996,0.0
521,5,ANTIOQUIA,5789,TÁMESIS,1996,0.0
522,5,ANTIOQUIA,5893,YONDÓ,1996,0.0
523,5,ANTIOQUIA,5895,ZARAGOZA,1996,0.0
524,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,1996,0.0
525,13,BOLÍVAR,13042,ARENAL,1996,0.0
526,13,BOLÍVAR,13074,BARRANCO DE LOBA,1996,0.0
527,13,BOLÍVAR,13160,CANTAGALLO,1996,0.0
528,13,BOLÍVAR,13268,EL PEÑÓN,1996,0.0
529,13,BOLÍVAR,13442,MARÍA LA BAJA,1996,0.0
530,13,BOLÍVAR,13473,MORALES,1996,0.0
531,13,BOLÍVAR,13600,RÍO VIEJO,1996,0.0
532,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,1996,0.0
533,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,1996,0.0
534,13,BOLÍVAR,13670,SAN PABLO,1996,0.0
535,13,BOLÍVAR,13683,SANTA ROSA,1996,0.0
536,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,1996,0.0
537,13,BOLÍVAR,13744,SIMITÍ,1996,0.0
538,15,BOYACÁ,15480,MUZO,1996,0.0
539,15,BOYACÁ,15507,OTANCHE,1996,0.0
540,15,BOYACÁ,15531,PAUNA,1996,0.0
541,15,BOYACÁ,15572,PUERTO BOYACÁ,1996,0.0
542,17,CALDAS,17662,SAMANÁ,1996,0.0
543,17,CALDAS,17867,VICTORIA,1996,0.0
544,18,CAQUETÁ,18001,FLORENCIA,1996,0.0
545,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,1996,0.0
546,19,CAUCA,19050,ARGELIA,1996,0.0
547,19,CAUCA,19075,BALBOA,1996,0.0
548,19,CAUCA,19100,BOLÍVAR,1996,0.0
549,19,CAUCA,19256,EL TAMBO,1996,0.0
550,19,CAUCA,19397,LA VEGA,1996,0.0
551,19,CAUCA,19450,MERCADERES,1996,0.0
552,19,CAUCA,19532,PATÍA,1996,0.0
553,19,CAUCA,19693,SAN SEBASTIÁN,1996,0.0
554,19,CAUCA,19701,SANTA ROSA,1996,0.0
555,19,CAUCA,19760,SOTARA,1996,0.0
556,23,CÓRDOBA,23068,AYAPEL,1996,0.0
557,23,CÓRDOBA,23417,LORICA,1996,0.0
558,23,CÓRDOBA,23466,MONTELÍBANO,1996,0.0
559,25,CUNDINAMARCA,25148,CAPARRAPÍ,1996,0.0
560,25,CUNDINAMARCA,25885,YACOPÍ,1996,0.0
561,27,CHOCÓ,27745,SIPÍ,1996,0.0
562,44,LA GUAJIRA,44001,RIOHACHA,1996,0.0
563,44,LA GUAJIRA,44090,DIBULLA,1996,0.0
564,47,MAGDALENA,47001,SANTA MARTA,1996,0.0
565,47,MAGDALENA,47189,CIÉNAGA,1996,0.0
566,50,META,50001,VILLAVICENCIO,1996,0.0
567,50,META,50287,FUENTE DE ORO,1996,0.0
568,50,META,50330,MESETAS,1996,0.0
569,50,META,50350,LA MACARENA,1996,0.0
570,50,META,50568,PUERTO GAITÁN,1996,0.0
571,50,META,50680,SAN CARLOS DE GUAROA,1996,0.0
572,52,NARIÑO,52001,PASTO,1996,0.0
573,52,NARIÑO,52079,BARBACOAS,1996,0.0
574,52,NARIÑO,52250,EL CHARCO,1996,0.0
575,52,NARIÑO,52256,EL ROSARIO,1996,0.0
576,52,NARIÑO,52356,IPIALES,1996,0.0
577,52,NARIÑO,52390,LA TOLA,1996,0.0
578,52,NARIÑO,52405,LEIVA,1996,0.0
579,52,NARIÑO,52427,MAGÜÍ,1996,0.0
580,52,NARIÑO,52490,OLAYA HERRERA,1996,0.0
581,52,NARIÑO,52520,FRANCISCO PIZARRO,1996,0.0
582,52,NARIÑO,52612,RICAURTE,1996,0.0
583,52,NARIÑO,52621,ROBERTO PAYÁN,1996,0.0
584,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1996,0.0
585,54,NORTE DE SANTANDER,54003,ÁBREGO,1996,0.0
586,54,NORTE DE SANTANDER,54250,EL TARRA,1996,0.0
587,54,NORTE DE SANTANDER,54261,EL ZULIA,1996,0.0
588,54,NORTE DE SANTANDER,54344,HACARÍ,1996,0.0
589,54,NORTE DE SANTANDER,54670,SAN CALIXTO,1996,0.0
590,54,NORTE DE SANTANDER,54720,SARDINATA,1996,0.0
591,54,NORTE DE SANTANDER,54800,TEORAMA,1996,0.0
592,54,NORTE DE SANTANDER,54810,TIBÚ,1996,0.0
593,68,SANTANDER,68081,BARRANCABERMEJA,1996,0.0
594,68,SANTANDER,68092,BETULIA,1996,0.0
595,68,SANTANDER,68101,BOLÍVAR,1996,0.0
596,68,SANTANDER,68190,CIMITARRA,1996,0.0
597,68,SANTANDER,68250,EL PEÑÓN,1996,0.0
598,68,SANTANDER,68271,FLORIÁN,1996,0.0
599,68,SANTANDER,68385,LANDÁZURI,1996,0.0
600,68,SANTANDER,68773,SUCRE,1996,0.0
601,76,VALLE DEL CAUCA,76563,PRADERA,1996,0.0
602,81,ARAUCA,81065,ARAUQUITA,1996,0.0
603,81,ARAUCA,81300,FORTUL,1996,0.0
604,81,ARAUCA,81591,PUERTO RONDÓN,1996,0.0
605,81,ARAUCA,81736,SARAVENA,1996,0.0
606,81,ARAUCA,81794,TAME,1996,0.0
607,86,PUTUMAYO,86001,MOCOA,1996,0.0
608,86,PUTUMAYO,86320,ORITO,1996,0.0
609,86,PUTUMAYO,86568,PUERTO ASÍS,1996,0.0
610,86,PUTUMAYO,86757,SAN MIGUEL,1996,0.0
611,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1996,0.0
612,5,ANTIOQUIA,5031,AMALFI,1996,0.0
613,5,ANTIOQUIA,5045,APARTADÓ,1996,0.0
614,5,ANTIOQUIA,5107,BRICEÑO,1996,0.0
615,5,ANTIOQUIA,5604,REMEDIOS,1996,0.0
616,5,ANTIOQUIA,5649,SAN CARLOS,1996,0.0
617,5,ANTIOQUIA,5670,SAN ROQUE,1996,0.0
618,13,BOLÍVAR,13006,ACHÍ,1996,0.0
619,13,BOLÍVAR,13458,MONTECRISTO,1996,0.0
620,13,BOLÍVAR,13654,SAN JACINTO,1996,0.0
621,13,BOLÍVAR,13810,TIQUISIO,1996,0.0
622,15,BOYACÁ,15442,MARIPÍ,1996,0.0
623,17,CALDAS,17495,NORCASIA,1996,0.0
624,17,CALDAS,17541,PENSILVANIA,1996,0.0
625,18,CAQUETÁ,18479,MORELIA,1996,0.0
626,19,CAUCA,19318,GUAPÍ,1996,0.0
627,19,CAUCA,19418,LÓPEZ DE MICAY,1996,0.0
628,19,CAUCA,19473,MORALES,1996,0.0
629,19,CAUCA,19622,ROSAS,1996,0.0
630,19,CAUCA,19809,TIMBIQUÍ,1996,0.0
631,23,CÓRDOBA,23574,PUERTO ESCONDIDO,1996,0.0
632,23,CÓRDOBA,23807,TIERRALTA,1996,0.0
633,27,CHOCÓ,27025,ALTO BAUDÓ,1996,0.0
634,27,CHOCÓ,27077,BAJO BAUDÓ,1996,0.0
635,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,1996,0.0
636,27,CHOCÓ,27361,ISTMINA,1996,0.0
637,27,CHOCÓ,27430,MEDIO BAUDÓ,1996,0.0
638,27,CHOCÓ,27491,NÓVITA,1996,0.0
639,27,CHOCÓ,27600,RÍO QUITO,1996,0.0
640,50,META,50683,SAN JUAN DE ARAMA,1996,0.0
641,52,NARIÑO,52083,BELÉN,1996,0.0
642,52,NARIÑO,52110,BUESACO,1996,0.0
643,52,NARIÑO,52227,CUMBAL,1996,0.0
644,52,NARIÑO,52233,CUMBITARA,1996,0.0
645,52,NARIÑO,52260,EL TAMBO,1996,0.0
646,52,NARIÑO,52385,LA LLANADA,1996,0.0
647,52,NARIÑO,52418,LOS ANDES,1996,0.0
648,52,NARIÑO,52473,MOSQUERA,1996,0.0
649,52,NARIÑO,52540,POLICARPA,1996,0.0
650,52,NARIÑO,52678,SAMANIEGO,1996,0.0
651,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,1996,0.0
652,52,NARIÑO,52696,SANTA BÁRBARA,1996,0.0
653,52,NARIÑO,52786,TAMINANGO,1996,0.0
654,54,NORTE DE SANTANDER,54128,CÁCHIRA,1996,0.0
655,54,NORTE DE SANTANDER,54385,LA ESPERANZA,1996,0.0
656,68,SANTANDER,68255,EL PLAYÓN,1996,0.0
657,68,SANTANDER,68377,LA BELLEZA,1996,0.0
658,68,SANTANDER,68573,PUERTO PARRA,1996,0.0
659,68,SANTANDER,68745,SIMACOTA,1996,0.0
660,76,VALLE DEL CAUCA,76109,BUENAVENTURA,1996,0.0
661,5,ANTIOQUIA,5038,ANGOSTURA,1996,0.0
662,5,ANTIOQUIA,5125,CAICEDO,1996,0.0
663,5,ANTIOQUIA,5134,CAMPAMENTO,1996,0.0
664,5,ANTIOQUIA,5172,CHIGORODÓ,1996,0.0
665,5,ANTIOQUIA,5475,MURINDÓ,1996,0.0
666,5,ANTIOQUIA,5480,MUTATÁ,1996,0.0
667,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,1996,0.0
668,5,ANTIOQUIA,5837,TURBO,1996,0.0
669,5,ANTIOQUIA,5858,VEGACHÍ,1996,0.0
670,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,1996,0.0
671,5,ANTIOQUIA,5885,YALÍ,1996,0.0
672,5,ANTIOQUIA,5887,YARUMAL,1996,0.0
673,13,BOLÍVAR,13490,NOROSÍ,1996,0.0
674,19,CAUCA,19392,LA SIERRA,1996,0.0
675,23,CÓRDOBA,23001,MONTERÍA,1996,0.0
676,23,CÓRDOBA,23555,PLANETA RICA,1996,0.0
677,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,1996,0.0
678,23,CÓRDOBA,23855,VALENCIA,1996,0.0
679,25,CUNDINAMARCA,25839,UBALÁ,1996,0.0
680,27,CHOCÓ,27001,QUIBDÓ,1996,0.0
681,27,CHOCÓ,27006,ACANDÍ,1996,0.0
682,27,CHOCÓ,27099,BOJAYÁ,1996,0.0
683,27,CHOCÓ,27150,CARMEN DEL DARIÉN,1996,0.0
684,27,CHOCÓ,27160,CÉRTEGUI,1996,0.0
685,27,CHOCÓ,27205,CONDOTO,1996,0.0
686,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1996,0.0
687,27,CHOCÓ,27425,MEDIO ATRATO,1996,0.0
688,27,CHOCÓ,27450,MEDIO SAN JUAN,1996,0.0
689,27,CHOCÓ,27580,RÍO IRÓ,1996,0.0
690,27,CHOCÓ,27615,RIOSUCIO,1996,0.0
691,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,1996,0.0
692,27,CHOCÓ,27787,TADÓ,1996,0.0
693,27,CHOCÓ,27800,UNGUÍA,1996,0.0
694,27,CHOCÓ,27810,UNIÓN PANAMERICANA,1996,0.0
695,52,NARIÑO,52207,CONSACÁ,1996,0.0
696,52,NARIÑO,52254,EL PEÑOL,1996,0.0
697,52,NARIÑO,52411,LINARES,1996,0.0
698,52,NARIÑO,52683,SANDONÁ,1996,0.0
699,76,VALLE DEL CAUCA,76100,BOLÍVAR,1996,0.0
700,76,VALLE DEL CAUCA,76126,CALIMA,1996,0.0
701,76,VALLE DEL CAUCA,76233,DAGUA,1996,0.0
702,76,VALLE DEL CAUCA,76250,EL DOVIO,1996,0.0
703,76,VALLE DEL CAUCA,76890,YOTOCO,1996,0.0
704,86,PUTUMAYO,86755,SAN FRANCISCO,1996,0.0
705,5,ANTIOQUIA,5120,CÁCERES,1997,0.0
706,5,ANTIOQUIA,5361,ITUANGO,1997,0.0
707,5,ANTIOQUIA,5652,SAN FRANCISCO,1997,0.0
708,5,ANTIOQUIA,5790,TARAZÁ,1997,0.0
709,5,ANTIOQUIA,5854,VALDIVIA,1997,0.0
710,18,CAQUETÁ,18029,ALBANIA,1997,0.0
711,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,1997,155.5
712,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,1997,193.7
713,18,CAQUETÁ,18205,CURILLO,1997,43.0
714,18,CAQUETÁ,18247,EL DONCELLO,1997,0.0
715,18,CAQUETÁ,18256,EL PAUJÍL,1997,141.9
716,18,CAQUETÁ,18410,LA MONTAÑITA,1997,254.4
717,18,CAQUETÁ,18460,MILÁN,1997,1218.2
718,18,CAQUETÁ,18592,PUERTO RICO,1997,503.8
719,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,1997,0.0
720,18,CAQUETÁ,18756,SOLANO,1997,954.6
721,18,CAQUETÁ,18785,SOLITA,1997,0.0
722,18,CAQUETÁ,18860,VALPARAÍSO,1997,904.9
723,19,CAUCA,19533,PIAMONTE,1997,0.0
724,23,CÓRDOBA,23580,PUERTO LIBERTADOR,1997,0.0
725,50,META,50325,MAPIRIPÁN,1997,703.0
726,50,META,50450,PUERTO CONCORDIA,1997,884.1
727,50,META,50577,PUERTO LLERAS,1997,167.0
728,50,META,50590,PUERTO RICO,1997,4787.3
729,50,META,50689,SAN MARTÍN,1997,0.0
730,50,META,50711,VISTAHERMOSA,1997,183.2
731,86,PUTUMAYO,86569,PUERTO CAICEDO,1997,0.0
732,86,PUTUMAYO,86571,PUERTO GUZMÁN,1997,574.2
733,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,1997,0.0
734,86,PUTUMAYO,86885,VILLAGARZÓN,1997,0.0
735,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,1997,9715.2
736,95,GUAVIARE,95015,CALAMAR,1997,2974.1
737,95,GUAVIARE,95025,EL RETORNO,1997,8976.9
738,95,GUAVIARE,95200,MIRAFLORES,1997,8525.6
739,97,VAUPÉS,97161,CARURÚ,1997,0.0
740,99,VICHADA,99524,LA PRIMAVERA,1997,0.0
741,99,VICHADA,99773,CUMARIBO,1997,0.0
742,5,ANTIOQUIA,5001,MEDELLÍN,1997,0.0
743,5,ANTIOQUIA,5040,ANORÍ,1997,0.0
744,5,ANTIOQUIA,5055,ARGELIA,1997,0.0
745,5,ANTIOQUIA,5142,CARACOLÍ,1997,0.0
746,5,ANTIOQUIA,5154,CAUCASIA,1997,0.0
747,5,ANTIOQUIA,5209,CONCORDIA,1997,0.0
748,5,ANTIOQUIA,5250,EL BAGRE,1997,0.0
749,5,ANTIOQUIA,5483,NARIÑO,1997,0.0
750,5,ANTIOQUIA,5495,NECHÍ,1997,0.0
751,5,ANTIOQUIA,5585,PUERTO NARE,1997,0.0
752,5,ANTIOQUIA,5591,PUERTO TRIUNFO,1997,0.0
753,5,ANTIOQUIA,5660,SAN LUIS,1997,0.0
754,5,ANTIOQUIA,5736,SEGOVIA,1997,0.0
755,5,ANTIOQUIA,5756,SONSÓN,1997,0.0
756,5,ANTIOQUIA,5789,TÁMESIS,1997,0.0
757,5,ANTIOQUIA,5893,YONDÓ,1997,0.0
758,5,ANTIOQUIA,5895,ZARAGOZA,1997,0.0
759,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,1997,0.0
760,13,BOLÍVAR,13042,ARENAL,1997,0.0
761,13,BOLÍVAR,13074,BARRANCO DE LOBA,1997,0.0
762,13,BOLÍVAR,13160,CANTAGALLO,1997,0.0
763,13,BOLÍVAR,13268,EL PEÑÓN,1997,0.0
764,13,BOLÍVAR,13442,MARÍA LA BAJA,1997,0.0
765,13,BOLÍVAR,13473,MORALES,1997,0.0
766,13,BOLÍVAR,13600,RÍO VIEJO,1997,0.0
767,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,1997,0.0
768,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,1997,0.0
769,13,BOLÍVAR,13670,SAN PABLO,1997,0.0
770,13,BOLÍVAR,13683,SANTA ROSA,1997,0.0
771,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,1997,0.0
772,13,BOLÍVAR,13744,SIMITÍ,1997,0.0
773,15,BOYACÁ,15480,MUZO,1997,0.0
774,15,BOYACÁ,15507,OTANCHE,1997,0.0
775,15,BOYACÁ,15531,PAUNA,1997,0.0
776,15,BOYACÁ,15572,PUERTO BOYACÁ,1997,0.0
777,17,CALDAS,17662,SAMANÁ,1997,0.0
778,17,CALDAS,17867,VICTORIA,1997,0.0
779,18,CAQUETÁ,18001,FLORENCIA,1997,0.0
780,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,1997,0.0
781,19,CAUCA,19050,ARGELIA,1997,0.0
782,19,CAUCA,19075,BALBOA,1997,0.0
783,19,CAUCA,19100,BOLÍVAR,1997,0.0
784,19,CAUCA,19256,EL TAMBO,1997,0.0
785,19,CAUCA,19397,LA VEGA,1997,0.0
786,19,CAUCA,19450,MERCADERES,1997,0.0
787,19,CAUCA,19532,PATÍA,1997,0.0
788,19,CAUCA,19693,SAN SEBASTIÁN,1997,0.0
789,19,CAUCA,19701,SANTA ROSA,1997,0.0
790,19,CAUCA,19760,SOTARA,1997,0.0
791,23,CÓRDOBA,23068,AYAPEL,1997,0.0
792,23,CÓRDOBA,23417,LORICA,1997,0.0
793,23,CÓRDOBA,23466,MONTELÍBANO,1997,0.0
794,25,CUNDINAMARCA,25148,CAPARRAPÍ,1997,0.0
795,25,CUNDINAMARCA,25885,YACOPÍ,1997,0.0
796,27,CHOCÓ,27745,SIPÍ,1997,0.0
797,44,LA GUAJIRA,44001,RIOHACHA,1997,0.0
798,44,LA GUAJIRA,44090,DIBULLA,1997,0.0
799,47,MAGDALENA,47001,SANTA MARTA,1997,0.0
800,47,MAGDALENA,47189,CIÉNAGA,1997,0.0
801,50,META,50001,VILLAVICENCIO,1997,0.0
802,50,META,50287,FUENTE DE ORO,1997,0.0
803,50,META,50330,MESETAS,1997,0.0
804,50,META,50350,LA MACARENA,1997,0.0
805,50,META,50568,PUERTO GAITÁN,1997,0.0
806,50,META,50680,SAN CARLOS DE GUAROA,1997,0.0
807,52,NARIÑO,52001,PASTO,1997,0.0
808,52,NARIÑO,52079,BARBACOAS,1997,0.0
809,52,NARIÑO,52250,EL CHARCO,1997,0.0
810,52,NARIÑO,52256,EL ROSARIO,1997,0.0
811,52,NARIÑO,52356,IPIALES,1997,0.0
812,52,NARIÑO,52390,LA TOLA,1997,0.0
813,52,NARIÑO,52405,LEIVA,1997,0.0
814,52,NARIÑO,52427,MAGÜÍ,1997,0.0
815,52,NARIÑO,52490,OLAYA HERRERA,1997,0.0
816,52,NARIÑO,52520,FRANCISCO PIZARRO,1997,0.0
817,52,NARIÑO,52612,RICAURTE,1997,0.0
818,52,NARIÑO,52621,ROBERTO PAYÁN,1997,0.0
819,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1997,0.0
820,54,NORTE DE SANTANDER,54003,ÁBREGO,1997,0.0
821,54,NORTE DE SANTANDER,54250,EL TARRA,1997,0.0
822,54,NORTE DE SANTANDER,54261,EL ZULIA,1997,0.0
823,54,NORTE DE SANTANDER,54344,HACARÍ,1997,0.0
824,54,NORTE DE SANTANDER,54670,SAN CALIXTO,1997,0.0
825,54,NORTE DE SANTANDER,54720,SARDINATA,1997,0.0
826,54,NORTE DE SANTANDER,54800,TEORAMA,1997,0.0
827,54,NORTE DE SANTANDER,54810,TIBÚ,1997,0.0
828,68,SANTANDER,68081,BARRANCABERMEJA,1997,0.0
829,68,SANTANDER,68092,BETULIA,1997,0.0
830,68,SANTANDER,68101,BOLÍVAR,1997,0.0
831,68,SANTANDER,68190,CIMITARRA,1997,0.0
832,68,SANTANDER,68250,EL PEÑÓN,1997,0.0
833,68,SANTANDER,68271,FLORIÁN,1997,0.0
834,68,SANTANDER,68385,LANDÁZURI,1997,0.0
835,68,SANTANDER,68773,SUCRE,1997,0.0
836,76,VALLE DEL CAUCA,76563,PRADERA,1997,0.0
837,81,ARAUCA,81065,ARAUQUITA,1997,0.0
838,81,ARAUCA,81300,FORTUL,1997,0.0
839,81,ARAUCA,81591,PUERTO RONDÓN,1997,0.0
840,81,ARAUCA,81736,SARAVENA,1997,0.0
841,81,ARAUCA,81794,TAME,1997,0.0
842,86,PUTUMAYO,86001,MOCOA,1997,0.0
843,86,PUTUMAYO,86320,ORITO,1997,0.0
844,86,PUTUMAYO,86568,PUERTO ASÍS,1997,0.0
845,86,PUTUMAYO,86757,SAN MIGUEL,1997,0.0
846,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1997,0.0
847,5,ANTIOQUIA,5031,AMALFI,1997,0.0
848,5,ANTIOQUIA,5045,APARTADÓ,1997,0.0
849,5,ANTIOQUIA,5107,BRICEÑO,1997,0.0
850,5,ANTIOQUIA,5604,REMEDIOS,1997,0.0
851,5,ANTIOQUIA,5649,SAN CARLOS,1997,0.0
852,5,ANTIOQUIA,5670,SAN ROQUE,1997,0.0
853,13,BOLÍVAR,13006,ACHÍ,1997,0.0
854,13,BOLÍVAR,13458,MONTECRISTO,1997,0.0
855,13,BOLÍVAR,13654,SAN JACINTO,1997,0.0
856,13,BOLÍVAR,13810,TIQUISIO,1997,0.0
857,15,BOYACÁ,15442,MARIPÍ,1997,0.0
858,17,CALDAS,17495,NORCASIA,1997,0.0
859,17,CALDAS,17541,PENSILVANIA,1997,0.0
860,18,CAQUETÁ,18479,MORELIA,1997,0.0
861,19,CAUCA,19318,GUAPÍ,1997,0.0
862,19,CAUCA,19418,LÓPEZ DE MICAY,1997,0.0
863,19,CAUCA,19473,MORALES,1997,0.0
864,19,CAUCA,19622,ROSAS,1997,0.0
865,19,CAUCA,19809,TIMBIQUÍ,1997,0.0
866,23,CÓRDOBA,23574,PUERTO ESCONDIDO,1997,0.0
867,23,CÓRDOBA,23807,TIERRALTA,1997,0.0
868,27,CHOCÓ,27025,ALTO BAUDÓ,1997,0.0
869,27,CHOCÓ,27077,BAJO BAUDÓ,1997,0.0
870,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,1997,0.0
871,27,CHOCÓ,27361,ISTMINA,1997,0.0
872,27,CHOCÓ,27430,MEDIO BAUDÓ,1997,0.0
873,27,CHOCÓ,27491,NÓVITA,1997,0.0
874,27,CHOCÓ,27600,RÍO QUITO,1997,0.0
