,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,Categoría,AÑO,Hectáreas erradicadas
2033,76,VALLE DEL CAUCA,76400,LA UNIÓN,Territorio sin intervenir en los últimos 5 años,2001,0.0
2034,73,TOLIMA,73217,COYAIMA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2035,25,CUNDINAMARCA,25398,LA PEÑA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2036,85,CASANARE,85410,TAURAMENA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2037,20,CESAR,20228,CURUMANÍ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2038,27,CHOCÓ,27425,MEDIO ATRATO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2039,68,SANTANDER,68502,ONZAGA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2040,73,TOLIMA,73622,RONCESVALLES,Territorio sin intervenir en los últimos 5 años,2001,0.0
2041,50,META,50270,EL DORADO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2042,68,SANTANDER,68307,GIRÓN,Territorio sin intervenir en los últimos 5 años,2001,0.0
2043,44,LA GUAJIRA,44078,BARRANCAS,Territorio sin intervenir en los últimos 5 años,2001,0.0
2044,76,VALLE DEL CAUCA,76863,VERSALLES,Territorio sin intervenir en los últimos 5 años,2001,0.0
2045,13,BOLÍVAR,13430,MAGANGUÉ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2046,27,CHOCÓ,27150,CARMEN DEL DARIÉN,Territorio con erradicacion intermitente,2001,0.0
2047,27,CHOCÓ,27800,UNGUÍA,Territorio con erradiacion constante,2001,0.0
2048,66,RISARALDA,66456,MISTRATÓ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2049,73,TOLIMA,73226,CUNDAY,Territorio sin intervenir en los últimos 5 años,2001,0.0
2050,25,CUNDINAMARCA,25019,ALBÁN,Territorio sin intervenir en los últimos 5 años,2001,0.0
2051,20,CESAR,20178,CHIRIGUANÁ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2052,5,ANTIOQUIA,5697,EL SANTUARIO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2053,94,GUAINÍA,94663,MAPIRIPANA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2054,25,CUNDINAMARCA,25815,TOCAIMA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2055,97,VAUPÉS,97001,MITÚ,Territorio con erradicacion intermitente,2001,0.0
2056,19,CAUCA,19364,JAMBALÓ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2057,68,SANTANDER,68013,AGUADA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2058,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,Territorio con erradicacion intermitente,2001,0.0
2059,5,ANTIOQUIA,5380,LA ESTRELLA,Territorio con erradicacion intermitente,2001,0.0
2060,25,CUNDINAMARCA,25580,PULÍ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2061,25,CUNDINAMARCA,25402,LA VEGA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2062,73,TOLIMA,73686,SANTA ISABEL,Territorio sin intervenir en los últimos 5 años,2001,0.0
2063,20,CESAR,20443,MANAURE BALCÓN DEL CESAR,Territorio con erradicacion intermitente,2001,0.0
2064,25,CUNDINAMARCA,25875,VILLETA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2065,25,CUNDINAMARCA,25489,NIMAIMA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2066,52,NARIÑO,52110,BUESACO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2067,44,LA GUAJIRA,44847,URIBIA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2068,68,SANTANDER,68575,PUERTO WILCHES,Territorio sin intervenir en los últimos 5 años,2001,0.0
2069,20,CESAR,20570,PUEBLO BELLO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2070,47,MAGDALENA,47053,ARACATACA,Territorio con erradicacion intermitente,2001,0.0
2071,25,CUNDINAMARCA,25653,SAN CAYETANO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2072,23,CÓRDOBA,23555,PLANETA RICA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2073,27,CHOCÓ,27580,RÍO IRÓ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2074,5,ANTIOQUIA,5313,GRANADA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2075,27,CHOCÓ,27075,BAHÍA SOLANO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2076,73,TOLIMA,73347,HERVEO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2077,5,ANTIOQUIA,5847,URRAO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2078,5,ANTIOQUIA,5079,BARBOSA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2079,27,CHOCÓ,27495,NUQUÍ,Territorio sin intervenir en los últimos 5 años,2001,0.0
2080,15,BOYACÁ,15759,SOGAMOSO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2081,73,TOLIMA,73504,ORTEGA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2082,25,CUNDINAMARCA,25245,EL COLEGIO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2083,27,CHOCÓ,27006,ACANDÍ,Territorio con erradicacion intermitente,2001,0.0
2084,20,CESAR,20175,CHIMICHAGUA,Territorio con erradicacion intermitente,2001,0.0
2085,20,CESAR,20310,GONZÁLEZ,Territorio con erradicacion intermitente,2001,0.0
2086,5,ANTIOQUIA,5021,ALEJANDRÍA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2087,13,BOLÍVAR,13468,MOMPÓS,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2088,54,NORTE DE SANTANDER,54518,PAMPLONA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2089,5,ANTIOQUIA,5264,ENTRERRÍOS,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2090,25,CUNDINAMARCA,25658,SAN FRANCISCO,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2091,5,ANTIOQUIA,5237,DONMATÍAS,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2092,17,CALDAS,17042,ANSERMA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2093,5,ANTIOQUIA,5091,BETANIA,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2094,13,BOLÍVAR,13300,HATILLO DE LOBA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2095,17,CALDAS,17877,VITERBO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2096,54,NORTE DE SANTANDER,54223,CUCUTILLA,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2097,5,ANTIOQUIA,5789,TÁMESIS,Territorio sin intervenir en los últimos 5 años,2001,0.0
2098,41,HUILA,41668,SAN AGUSTÍN,Territorio sin intervenir en los últimos 5 años,2001,0.0
2099,52,NARIÑO,52480,NARIÑO,Territorio con erradicacion intermitente,2001,0.0
2100,44,LA GUAJIRA,44098,DISTRACCIÓN,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2101,5,ANTIOQUIA,5475,MURINDÓ,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2102,76,VALLE DEL CAUCA,76248,EL CERRITO,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2103,5,ANTIOQUIA,5659,SAN JUAN DE URABÁ,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2104,86,PUTUMAYO,86219,COLÓN,Territorio con erradicacion intermitente,2001,0.0
2105,68,SANTANDER,68444,MATANZA,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2106,5,ANTIOQUIA,5034,ANDES,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2107,20,CESAR,20045,BECERRIL,Territorio erradicado por primera vez en los últimos 5 años,2001,0.0
2108,13,BOLÍVAR,13650,SAN FERNANDO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2109,68,SANTANDER,68425,MACARAVITA,Territorio sin intervenir en los últimos 5 años,2001,0.0
2110,76,VALLE DEL CAUCA,76828,TRUJILLO,Territorio sin intervenir en los últimos 5 años,2001,0.0
2111,41,HUILA,41319,GUADALUPE,Territorio sin intervenir en los últimos 5 años,2001,0.0
2112,5,ANTIOQUIA,5001,MEDELLÍN,Territorio sin intervenir en los últimos 5 años,2002,0.0
2113,5,ANTIOQUIA,5040,ANORÍ,Territorio con erradiacion constante,2002,0.0
2114,5,ANTIOQUIA,5055,ARGELIA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2115,5,ANTIOQUIA,5120,CÁCERES,Territorio con erradicacion intermitente,2002,3.0
2116,5,ANTIOQUIA,5172,CHIGORODÓ,Territorio con erradicacion intermitente,2002,80.0
2117,5,ANTIOQUIA,5250,EL BAGRE,Territorio con erradiacion constante,2002,162.0
2118,5,ANTIOQUIA,5361,ITUANGO,Territorio con erradiacion constante,2002,0.0
2119,5,ANTIOQUIA,5483,NARIÑO,Territorio con erradicacion intermitente,2002,0.0
2120,5,ANTIOQUIA,5490,NECOCLÍ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2121,5,ANTIOQUIA,5495,NECHÍ,Territorio con erradiacion constante,2002,0.0
2122,5,ANTIOQUIA,5541,PEÑOL,Territorio con erradicacion intermitente,2002,0.0
2123,5,ANTIOQUIA,5604,REMEDIOS,Territorio con erradiacion constante,2002,0.0
2124,5,ANTIOQUIA,5652,SAN FRANCISCO,Territorio con erradicacion intermitente,2002,0.0
2125,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,Territorio con erradicacion intermitente,2002,0.0
2126,5,ANTIOQUIA,5736,SEGOVIA,Territorio con erradiacion constante,2002,0.0
2127,5,ANTIOQUIA,5756,SONSÓN,Territorio con erradicacion intermitente,2002,0.0
2128,5,ANTIOQUIA,5790,TARAZÁ,Territorio con erradiacion constante,2002,541.0
2129,5,ANTIOQUIA,5837,TURBO,Territorio con erradicacion intermitente,2002,6.0
2130,5,ANTIOQUIA,5854,VALDIVIA,Territorio con erradicacion intermitente,2002,0.0
2131,5,ANTIOQUIA,5858,VEGACHÍ,Territorio con erradicacion intermitente,2002,0.0
2132,5,ANTIOQUIA,5893,YONDÓ,Territorio con erradicacion intermitente,2002,36.0
2133,5,ANTIOQUIA,5895,ZARAGOZA,Territorio con erradiacion constante,2002,53.0
2134,8,ATLÁNTICO,8573,PUERTO COLOMBIA,Territorio sin intervenir en los últimos 5 años,2002,3.0
2135,13,BOLÍVAR,13006,ACHÍ,Territorio con erradicacion intermitente,2002,0.0
2136,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,Territorio con erradicacion intermitente,2002,0.0
2137,13,BOLÍVAR,13042,ARENAL,Territorio con erradicacion intermitente,2002,9.0
2138,13,BOLÍVAR,13074,BARRANCO DE LOBA,Territorio con erradicacion intermitente,2002,0.0
2139,13,BOLÍVAR,13160,CANTAGALLO,Territorio con erradiacion constante,2002,0.0
2140,13,BOLÍVAR,13458,MONTECRISTO,Territorio con erradicacion intermitente,2002,62.0
2141,13,BOLÍVAR,13549,PINILLOS,Territorio sin intervenir en los últimos 5 años,2002,0.0
2142,13,BOLÍVAR,13600,RÍO VIEJO,Territorio con erradicacion intermitente,2002,0.0
2143,13,BOLÍVAR,13654,SAN JACINTO,Territorio con erradicacion intermitente,2002,380.0
2144,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,Territorio con erradicacion intermitente,2002,0.0
2145,13,BOLÍVAR,13670,SAN PABLO,Territorio con erradiacion constante,2002,19.0
2146,13,BOLÍVAR,13683,SANTA ROSA,Territorio sin intervenir en los últimos 5 años,2002,42.0
2147,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,Territorio con erradiacion constante,2002,0.0
2148,13,BOLÍVAR,13744,SIMITÍ,Territorio con erradiacion constante,2002,23.0
2149,13,BOLÍVAR,13810,TIQUISIO,Territorio con erradiacion constante,2002,43.0
2150,15,BOYACÁ,15047,AQUITANIA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2151,15,BOYACÁ,15109,BUENAVISTA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2152,15,BOYACÁ,15135,CAMPOHERMOSO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2153,15,BOYACÁ,15176,CHIQUINQUIRÁ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2154,15,BOYACÁ,15223,CUBARÁ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2155,15,BOYACÁ,15442,MARIPÍ,Territorio sin intervenir en los últimos 5 años,2002,1.66
2156,15,BOYACÁ,15455,MIRAFLORES,Territorio sin intervenir en los últimos 5 años,2002,0.0
2157,15,BOYACÁ,15480,MUZO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2158,15,BOYACÁ,15507,OTANCHE,Territorio con erradicacion intermitente,2002,0.0
2159,15,BOYACÁ,15531,PAUNA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2160,15,BOYACÁ,15580,QUÍPAMA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2161,15,BOYACÁ,15681,SAN PABLO DE BORBUR,Territorio sin intervenir en los últimos 5 años,2002,0.0
2162,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2163,15,BOYACÁ,15832,TUNUNGUÁ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2164,17,CALDAS,17001,MANIZALES,Territorio sin intervenir en los últimos 5 años,2002,0.0
2165,17,CALDAS,17272,FILADELFIA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2166,17,CALDAS,17444,MARQUETALIA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2167,17,CALDAS,17541,PENSILVANIA,Territorio sin intervenir en los últimos 5 años,2002,43.0
2168,17,CALDAS,17653,SALAMINA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2169,17,CALDAS,17662,SAMANÁ,Territorio con erradicacion intermitente,2002,8.0
2170,18,CAQUETÁ,18001,FLORENCIA,Territorio con erradicacion intermitente,2002,17.0
2171,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,Territorio con erradicacion intermitente,2002,0.0
2172,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,Territorio con erradicacion intermitente,2002,2.0
2173,18,CAQUETÁ,18410,LA MONTAÑITA,Territorio con erradicacion intermitente,2002,13.0
2174,18,CAQUETÁ,18460,MILÁN,Territorio con erradicacion intermitente,2002,21.0
2175,18,CAQUETÁ,18479,MORELIA,Territorio sin intervenir en los últimos 5 años,2002,46.0
2176,18,CAQUETÁ,18592,PUERTO RICO,Territorio con erradicacion intermitente,2002,0.0
2177,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,Territorio con erradicacion intermitente,2002,0.0
2178,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,Territorio con erradicacion intermitente,2002,10.0
2179,18,CAQUETÁ,18785,SOLITA,Territorio con erradicacion intermitente,2002,0.0
2180,19,CAUCA,19050,ARGELIA,Territorio con erradicacion intermitente,2002,0.0
2181,19,CAUCA,19075,BALBOA,Territorio con erradicacion intermitente,2002,0.0
2182,19,CAUCA,19100,BOLÍVAR,Territorio con erradicacion intermitente,2002,0.0
2183,19,CAUCA,19142,CALOTO,Territorio con erradicacion intermitente,2002,1.0
2184,19,CAUCA,19212,CORINTO,Territorio con erradicacion intermitente,2002,0.0
2185,19,CAUCA,19256,EL TAMBO,Territorio con erradicacion intermitente,2002,0.0
2186,19,CAUCA,19355,INZÁ,Territorio con erradicacion intermitente,2002,0.0
2187,19,CAUCA,19397,LA VEGA,Territorio con erradicacion intermitente,2002,0.0
2188,19,CAUCA,19450,MERCADERES,Territorio con erradicacion intermitente,2002,0.3
2189,19,CAUCA,19455,MIRANDA,Territorio con erradicacion intermitente,2002,0.0
2190,19,CAUCA,19517,PÁEZ,Territorio con erradicacion intermitente,2002,0.0
2191,19,CAUCA,19532,PATÍA,Territorio con erradicacion intermitente,2002,0.0
2192,19,CAUCA,19533,PIAMONTE,Territorio con erradicacion intermitente,2002,0.0
2193,19,CAUCA,19698,SANTANDER DE QUILICHAO,Territorio con erradicacion intermitente,2002,0.0
2194,19,CAUCA,19780,SUÁREZ,Territorio con erradicacion intermitente,2002,1.5
2195,19,CAUCA,19821,TORIBÍO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2196,20,CESAR,20011,AGUACHICA,Territorio con erradicacion intermitente,2002,0.0
2197,23,CÓRDOBA,23001,MONTERÍA,Territorio sin intervenir en los últimos 5 años,2002,1.2
2198,23,CÓRDOBA,23466,MONTELÍBANO,Territorio con erradiacion constante,2002,4.0
2199,23,CÓRDOBA,23570,PUEBLO NUEVO,Territorio sin intervenir en los últimos 5 años,2002,6.0
2200,23,CÓRDOBA,23580,PUERTO LIBERTADOR,Territorio con erradicacion intermitente,2002,32.0
2201,23,CÓRDOBA,23807,TIERRALTA,Territorio con erradiacion constante,2002,0.0
2202,25,CUNDINAMARCA,25823,TOPAIPÍ,Territorio con erradicacion intermitente,2002,5.0
2203,25,CUNDINAMARCA,25839,UBALÁ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2204,27,CHOCÓ,27413,LLORÓ,Territorio con erradicacion intermitente,2002,0.0
2205,27,CHOCÓ,27491,NÓVITA,Territorio con erradicacion intermitente,2002,0.0
2206,27,CHOCÓ,27615,RIOSUCIO,Territorio con erradicacion intermitente,2002,0.0
2207,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Territorio con erradicacion intermitente,2002,0.0
2208,41,HUILA,41378,LA ARGENTINA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2209,41,HUILA,41615,RIVERA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2210,41,HUILA,41791,TARQUI,Territorio sin intervenir en los últimos 5 años,2002,0.0
2211,44,LA GUAJIRA,44090,DIBULLA,Territorio con erradicacion intermitente,2002,2.0
2212,47,MAGDALENA,47001,SANTA MARTA,Territorio con erradicacion intermitente,2002,17.0
2213,47,MAGDALENA,47189,CIÉNAGA,Territorio con erradicacion intermitente,2002,0.0
2214,50,META,50001,VILLAVICENCIO,Territorio con erradicacion intermitente,2002,0.0
2215,50,META,50251,EL CASTILLO,Territorio sin intervenir en los últimos 5 años,2002,3.0
2216,50,META,50325,MAPIRIPÁN,Territorio con erradicacion intermitente,2002,0.0
2217,50,META,50330,MESETAS,Territorio con erradicacion intermitente,2002,10.0
2218,50,META,50350,LA MACARENA,Territorio con erradicacion intermitente,2002,86.0
2219,50,META,50370,URIBE,Territorio con erradicacion intermitente,2002,37.0
2220,50,META,50400,LEJANÍAS,Territorio sin intervenir en los últimos 5 años,2002,14.0
2221,50,META,50450,PUERTO CONCORDIA,Territorio con erradicacion intermitente,2002,0.0
2222,50,META,50577,PUERTO LLERAS,Territorio con erradicacion intermitente,2002,0.0
2223,50,META,50683,SAN JUAN DE ARAMA,Territorio con erradicacion intermitente,2002,6.0
2224,52,NARIÑO,52001,PASTO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2225,52,NARIÑO,52079,BARBACOAS,Territorio con erradicacion intermitente,2002,0.0
2226,52,NARIÑO,52207,CONSACÁ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2227,52,NARIÑO,52210,CONTADERO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2228,52,NARIÑO,52224,CUASPÚD,Territorio sin intervenir en los últimos 5 años,2002,0.0
2229,52,NARIÑO,52227,CUMBAL,Territorio sin intervenir en los últimos 5 años,2002,6.0
2230,52,NARIÑO,52250,EL CHARCO,Territorio con erradicacion intermitente,2002,4.0
2231,52,NARIÑO,52256,EL ROSARIO,Territorio con erradicacion intermitente,2002,0.0
2232,52,NARIÑO,52260,EL TAMBO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2233,52,NARIÑO,52320,GUAITARILLA,Territorio sin intervenir en los últimos 5 años,2002,8.0
2234,52,NARIÑO,52405,LEIVA,Territorio con erradicacion intermitente,2002,0.0
2235,52,NARIÑO,52411,LINARES,Territorio con erradicacion intermitente,2002,0.0
2236,52,NARIÑO,52418,LOS ANDES,Territorio con erradicacion intermitente,2002,0.0
2237,52,NARIÑO,52540,POLICARPA,Territorio con erradicacion intermitente,2002,0.0
2238,52,NARIÑO,52678,SAMANIEGO,Territorio con erradicacion intermitente,2002,0.0
2239,52,NARIÑO,52683,SANDONÁ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2240,52,NARIÑO,52687,SAN LORENZO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2241,52,NARIÑO,52786,TAMINANGO,Territorio sin intervenir en los últimos 5 años,2002,0.0
2242,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,Territorio con erradicacion intermitente,2002,0.4
2243,54,NORTE DE SANTANDER,54003,ÁBREGO,Territorio con erradicacion intermitente,2002,0.0
2244,54,NORTE DE SANTANDER,54172,CHINÁCOTA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2245,54,NORTE DE SANTANDER,54206,CONVENCIÓN,Territorio con erradicacion intermitente,2002,5.0
2246,54,NORTE DE SANTANDER,54245,EL CARMEN,Territorio con erradicacion intermitente,2002,0.0
2247,54,NORTE DE SANTANDER,54250,EL TARRA,Territorio con erradicacion intermitente,2002,73.0
2248,54,NORTE DE SANTANDER,54385,LA ESPERANZA,Territorio con erradicacion intermitente,2002,0.0
2249,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,Territorio con erradicacion intermitente,2002,0.0
2250,54,NORTE DE SANTANDER,54670,SAN CALIXTO,Territorio con erradicacion intermitente,2002,7.33
2251,54,NORTE DE SANTANDER,54720,SARDINATA,Territorio con erradicacion intermitente,2002,31.0
2252,54,NORTE DE SANTANDER,54800,TEORAMA,Territorio con erradicacion intermitente,2002,26.0
2253,54,NORTE DE SANTANDER,54810,TIBÚ,Territorio con erradicacion intermitente,2002,59.0
2254,68,SANTANDER,68081,BARRANCABERMEJA,Territorio sin intervenir en los últimos 5 años,2002,0.0
2255,68,SANTANDER,68092,BETULIA,Territorio sin intervenir en los últimos 5 años,2002,1.0
2256,68,SANTANDER,68101,BOLÍVAR,Territorio con erradicacion intermitente,2002,0.0
2257,68,SANTANDER,68190,CIMITARRA,Territorio con erradicacion intermitente,2002,0.0
2258,68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,Territorio sin intervenir en los últimos 5 años,2002,0.0
2259,68,SANTANDER,68255,EL PLAYÓN,Territorio sin intervenir en los últimos 5 años,2002,0.0
2260,68,SANTANDER,68271,FLORIÁN,Territorio sin intervenir en los últimos 5 años,2002,0.0
2261,68,SANTANDER,68377,LA BELLEZA,Territorio con erradicacion intermitente,2002,0.0
2262,68,SANTANDER,68385,LANDÁZURI,Territorio con erradicacion intermitente,2002,0.0
