,CODDEPTO,DEPARTAMENTO,MUNICIPIO,Categoría,AÑO,Hectáreas cultivadas,Ingreso tributario
10,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2001,95.11,14436.05
11,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2001,0.0,11558.13
12,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2001,0.0,4967.17
13,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2001,40.0,6210.45
14,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2001,452.25,8445.96
15,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2001,1.0,5766.43
16,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2001,24.96,3828.34
17,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2001,134.67,8167.83
18,5,ANTIOQUIA,MACEO,Cultivo abandonado,2001,7.95,5181.46
19,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2001,0.0,1382.35
20,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2001,1.0,4862.95
21,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2001,0.0,3719.48
22,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2001,15.67,3946.98
23,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2001,0.0,8214.04
24,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2001,0.0,0.0
25,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2001,0.0,7974.79
26,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2001,0.0,5994.59
27,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2001,443.32,8727.68
28,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2001,0.0,3204.21
29,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2001,1.0,10851.8
30,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2001,22.85,4094.55
31,5,ANTIOQUIA,SAN LUIS,Cultivo permanente,2001,13.02,3749.17
32,5,ANTIOQUIA,SAN PEDRO DE URABÁ,Cultivo intermintente,2001,0.0,6858.63
33,5,ANTIOQUIA,SAN RAFAEL,Cultivo abandonado,2001,9.15,6185.14
34,5,ANTIOQUIA,SAN ROQUE,Cultivo abandonado,2001,92.01,5199.32
35,5,ANTIOQUIA,SANTA ROSA DE OSOS,Cultivo abandonado,2001,3.89,7830.98
36,5,ANTIOQUIA,SEGOVIA,Cultivo permanente,2001,211.64,7796.69
37,5,ANTIOQUIA,SONSÓN,Cultivo intermintente,2001,1.0,7826.94
38,5,ANTIOQUIA,TARAZÁ,Cultivo permanente,2001,684.18,6536.94
39,5,ANTIOQUIA,TOLEDO,Cultivo emergente,2001,0.0,2907.17
40,5,ANTIOQUIA,TURBO,Cultivo permanente,2001,0.0,22954.94
41,5,ANTIOQUIA,URAMITA,Cultivo abandonado,2001,3.58,3088.53
42,5,ANTIOQUIA,URRAO,Cultivo abandonado,2001,0.0,8130.67
43,5,ANTIOQUIA,VALDIVIA,Cultivo permanente,2001,124.2,4198.63
44,5,ANTIOQUIA,VEGACHÍ,Cultivo intermintente,2001,66.41,3567.27
45,5,ANTIOQUIA,VIGÍA DEL FUERTE,Cultivo intermintente,2001,0.0,3151.1
46,5,ANTIOQUIA,YALÍ,Cultivo intermintente,2001,89.81,2674.29
47,5,ANTIOQUIA,YARUMAL,Cultivo permanente,2001,2.0,8273.88
48,5,ANTIOQUIA,YOLOMBÓ,Cultivo intermintente,2001,71.94,4270.12
49,5,ANTIOQUIA,YONDÓ ,Cultivo intermintente,2001,0.74,9802.87
50,5,ANTIOQUIA,ZARAGOZA,Cultivo permanente,2001,281.81,0.0
51,81,ARAUCA,ARAUQUITA,Cultivo intermintente,2001,1325.09,8009.84
52,81,ARAUCA,FORTUL,Cultivo abandonado,2001,265.82,3036.42
53,81,ARAUCA,PUERTO RONDÓN,Cultivo abandonado,2001,43.95,1953.84
54,81,ARAUCA,SARAVENA,Cultivo abandonado,2001,138.25,6284.29
55,81,ARAUCA,TAME,Cultivo abandonado,2001,396.23,5991.72
56,13,BOLÍVAR,ACHÍ,Cultivo permanente,2001,1.0,4426.16
57,13,BOLÍVAR,ALTOS DEL ROSARIO,Cultivo intermintente,2001,0.0,2904.4
58,13,BOLÍVAR,ARENAL,Cultivo permanente,2001,53.35,3830.51
59,13,BOLÍVAR,BARRANCO DE LOBA,Cultivo intermintente,2001,0.0,4820.27
60,13,BOLÍVAR,CANTAGALLO,Cultivo permanente,2001,1063.4,4881.2
61,13,BOLÍVAR,EL PEÑÓN,Cultivo abandonado,2001,0.0,3615.35
62,13,BOLÍVAR,MONTECRISTO,Cultivo permanente,2001,103.11,0.0
63,13,BOLÍVAR,MORALES,Cultivo permanente,2001,184.44,5593.42
64,13,BOLÍVAR,NOROSI,Cultivo permanente,2001,0.0,
65,13,BOLÍVAR,RIOVIEJO,Cultivo permanente,2001,194.49,6032.57
66,13,BOLÍVAR,SAN JACINTO DEL CAUCA,Cultivo permanente,2001,0.0,1911.07
67,13,BOLÍVAR,SAN MARTÍN DE LOBA,Cultivo intermintente,2001,0.0,3739.68
68,13,BOLÍVAR,SAN PABLO,Cultivo permanente,2001,1189.72,9320.2
69,13,BOLÍVAR,SANTA ROSA DEL SUR,Cultivo permanente,2001,1907.35,8976.47
70,13,BOLÍVAR,SIMITÍ,Cultivo permanente,2001,1382.2,5101.19
71,13,BOLÍVAR,TIQUISIO ,Cultivo permanente,2001,61.54,3710.99
72,15,BOYACÁ,COPER,Cultivo abandonado,2001,0.0,1415.76
73,15,BOYACÁ,CUBARÁ,Cultivo abandonado,2001,47.3,3266.18
74,15,BOYACÁ,LA VICTORIA,Cultivo abandonado,2001,0.0,1243.2
75,15,BOYACÁ,MARIPÍ,Cultivo abandonado,2001,0.0,2448.27
76,15,BOYACÁ,MUZO,Cultivo abandonado,2001,0.0,2636.22
77,15,BOYACÁ,OTANCHE,Cultivo intermintente,2001,6.68,3815.25
78,15,BOYACÁ,PAUNA,Cultivo abandonado,2001,1.0,1950.0
79,15,BOYACÁ,PUERTO BOYACÁ,Cultivo permanente,2001,28.51,14699.36
80,15,BOYACÁ,QUÍPAMA,Cultivo abandonado,2001,0.0,2181.52
81,15,BOYACÁ,SAN PABLO DE BORBUR,Cultivo abandonado,2001,0.0,2198.94
82,15,BOYACÁ,SANTA SOFÍA,Cultivo abandonado,2001,0.0,2565.05
83,15,BOYACÁ,TUNUNGUÁ,Cultivo abandonado,2001,0.0,1021.92
84,17,CALDAS,MANZANARES,Cultivo abandonado,2001,0.0,4776.68
85,17,CALDAS,NORCASIA,Cultivo abandonado,2001,0.0,2172.46
86,17,CALDAS,PENSILVANIA,Cultivo abandonado,2001,0.0,4960.64
87,17,CALDAS,SAMANÁ,Cultivo abandonado,2001,0.0,4042.86
88,17,CALDAS,VICTORIA,Cultivo abandonado,2001,0.0,5242.21
89,18,CAQUETÁ,ALBANIA,Cultivo permanente,2001,180.0,2033.66
90,18,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,Cultivo intermintente,2001,40.0,1997.58
91,18,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Cultivo permanente,2001,5930.52,7182.48
92,18,CAQUETÁ,CURILLO,Cultivo permanente,2001,754.1,4976.33
93,18,CAQUETÁ,EL DONCELLO,Cultivo permanente,2001,41.0,4352.56
94,18,CAQUETÁ,EL PAUJIL,Cultivo permanente,2001,149.0,3517.11
95,18,CAQUETÁ,FLORENCIA,Cultivo permanente,2001,0.0,17562.16
96,18,CAQUETÁ,MILÁN,Cultivo permanente,2001,525.88,3673.06
97,18,CAQUETÁ,MONTAÑITA,Cultivo permanente,2001,568.63,4223.16
98,18,CAQUETÁ,MORELIA,Cultivo intermintente,2001,2.0,1270.73
99,18,CAQUETÁ,PUERTO RICO,Cultivo permanente,2001,118.0,5960.3
100,18,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Cultivo permanente,2001,653.83,3429.74
101,18,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Cultivo permanente,2001,1193.14,7786.75
102,18,CAQUETÁ,SOLANO,Cultivo permanente,2001,2039.85,2579.96
103,18,CAQUETÁ,SOLITA,Cultivo permanente,2001,757.91,2146.92
104,18,CAQUETÁ,VALPARAÍSO,Cultivo permanente,2001,832.48,3344.56
105,19,CAUCA,ALMAGUER,Cultivo abandonado,2001,0.0,3549.26
106,19,CAUCA,ARGELIA,Cultivo permanente,2001,206.34,4030.29
107,19,CAUCA,BALBOA,Cultivo permanente,2001,19.0,4641.57
108,19,CAUCA,BOLÍVAR,Cultivo permanente,2001,0.0,5910.39
109,19,CAUCA,BUENOS AIRES,Cultivo intermintente,2001,0.0,0.0
110,19,CAUCA,CAJIBÍO,Cultivo intermintente,2001,30.48,4823.4
111,19,CAUCA,CALDONO,Cultivo emergente,2001,0.0,4000.87
112,19,CAUCA,CALOTO,Cultivo intermintente,2001,0.0,7749.26
113,19,CAUCA,CORINTO,Cultivo intermintente,2001,0.0,3659.82
114,19,CAUCA,EL TAMBO,Cultivo permanente,2001,1303.03,0.0
115,19,CAUCA,FLORENCIA,Cultivo abandonado,2001,0.0,1675.34
116,19,CAUCA,GUAPI,Cultivo permanente,2001,55.42,3849.05
117,19,CAUCA,JAMBALÓ,Cultivo emergente,2001,0.0,3395.51
118,19,CAUCA,LA SIERRA,Cultivo abandonado,2001,0.0,4435.88
119,19,CAUCA,LA VEGA,Cultivo abandonado,2001,0.0,4475.53
120,19,CAUCA,LÓPEZ,Cultivo permanente,2001,57.97,0.0
121,19,CAUCA,MERCADERES,Cultivo intermintente,2001,0.0,3533.11
122,19,CAUCA,MIRANDA,Cultivo intermintente,2001,0.0,5471.82
123,19,CAUCA,MORALES,Cultivo permanente,2001,101.98,4769.78
124,19,CAUCA,PATÍA  ,Cultivo permanente,2001,0.0,5688.73
125,19,CAUCA,PIAMONTE,Cultivo permanente,2001,899.15,1447.38
126,19,CAUCA,PIENDAMÓ,Cultivo emergente,2001,0.0,4352.42
127,19,CAUCA,ROSAS,Cultivo intermintente,2001,0.0,2579.15
128,19,CAUCA,SANTA ROSA,Cultivo intermintente,2001,0.0,2386.5
129,19,CAUCA,SANTANDER DE QUILICHAO,Cultivo emergente,2001,0.0,11962.14
130,19,CAUCA,SOTARÁ ,Cultivo abandonado,2001,24.0,2690.97
131,19,CAUCA,SUÁREZ,Cultivo permanente,2001,2.0,4173.66
132,19,CAUCA,SUCRE,Cultivo permanente,2001,0.0,2229.4
133,19,CAUCA,TIMBÍO,Cultivo intermintente,2001,40.92,5284.02
134,19,CAUCA,TIMBIQUÍ,Cultivo permanente,2001,188.68,5044.9
135,19,CAUCA,TORIBÍO,Cultivo intermintente,2001,0.0,5158.58
136,20,CESAR,CHIRIGUANÁ,Cultivo abandonado,2001,0.0,6087.38
137,20,CESAR,GONZÁLEZ,Cultivo permanente,2001,0.0,2948.53
138,20,CESAR,PAILITAS,Cultivo abandonado,2001,0.0,4220.99
139,20,CESAR,SAN ALBERTO,Cultivo intermintente,2001,0.0,4260.21
140,20,CESAR,SAN MARTÍN,Cultivo intermintente,2001,0.0,5187.84
141,27,CHOCÓ,ACANDÍ,Cultivo permanente,2001,0.0,2431.35
142,27,CHOCÓ,ALTO BAUDÓ ,Cultivo permanente,2001,0.0,4437.53
143,27,CHOCÓ,ATRATO ,Cultivo intermintente,2001,0.0,2457.5
144,27,CHOCÓ,BAHÍA SOLANO ,Cultivo abandonado,2001,0.0,1750.59
145,27,CHOCÓ,BAJO BAUDÓ  ,Cultivo permanente,2001,0.0,3136.89
146,27,CHOCÓ,BOJAYÁ ,Cultivo abandonado,2001,0.0,3404.82
147,27,CHOCÓ,CARMEN DEL DARIÉN  ,Cultivo permanente,2001,0.0,2261.71
148,27,CHOCÓ,CONDOTO,Cultivo permanente,2001,0.0,3063.67
149,27,CHOCÓ,EL CANTÓN DEL SAN PABLO,Cultivo intermintente,2001,0.0,1957.8
150,27,CHOCÓ,EL LITORAL DEL SAN JUAN,Cultivo permanente,2001,0.0,3108.19
151,27,CHOCÓ,ISTMINA,Cultivo permanente,2001,0.0,5408.5
152,27,CHOCÓ,JURADÓ,Cultivo abandonado,2001,0.0,1543.58
153,27,CHOCÓ,LLORÓ,Cultivo intermintente,2001,0.0,2857.64
154,27,CHOCÓ,MEDIO ATRATO ,Cultivo abandonado,2001,0.0,0.0
155,27,CHOCÓ,MEDIO BAUDÓ ,Cultivo permanente,2001,0.0,2148.04
156,27,CHOCÓ,MEDIO SAN JUAN ,Cultivo permanente,2001,0.0,2069.95
157,27,CHOCÓ,NÓVITA,Cultivo permanente,2001,0.0,0.0
158,27,CHOCÓ,NUQUÍ,Cultivo abandonado,2001,0.0,0.0
159,27,CHOCÓ,QUIBDÓ,Cultivo permanente,2001,0.0,18780.15
160,27,CHOCÓ,RÍO IRÓ ,Cultivo permanente,2001,0.0,1566.2
161,27,CHOCÓ,RÍO QUITO ,Cultivo intermintente,2001,0.0,2030.63
162,27,CHOCÓ,RIOSUCIO,Cultivo permanente,2001,354.0,6093.55
163,27,CHOCÓ,SAN JOSÉ DEL PALMAR,Cultivo permanente,2001,0.0,1547.67
164,27,CHOCÓ,SIPÍ,Cultivo permanente,2001,0.0,5281.88
165,27,CHOCÓ,TADÓ,Cultivo abandonado,2001,0.0,0.0
166,27,CHOCÓ,UNGUÍA,Cultivo permanente,2001,0.0,2845.08
167,27,CHOCÓ,UNIÓN PANAMERICANA ,Cultivo abandonado,2001,0.0,1811.65
168,23,CÓRDOBA,LA APARTADA,Cultivo abandonado,2001,6.56,4566.09
169,23,CÓRDOBA,MONTELÍBANO,Cultivo permanente,2001,40.55,14266.2
170,23,CÓRDOBA,PUERTO LIBERTADOR,Cultivo permanente,2001,270.78,6010.52
171,23,CÓRDOBA,SAN JOSÉ DE URÉ,Cultivo permanente,2001,0.0,
172,23,CÓRDOBA,TIERRALTA,Cultivo permanente,2001,322.01,14621.82
173,23,CÓRDOBA,VALENCIA,Cultivo permanente,2001,0.0,7541.71
174,25,CUNDINAMARCA,CAPARRAPÍ,Cultivo abandonado,2001,0.0,0.0
175,25,CUNDINAMARCA,PAIME,Cultivo abandonado,2001,0.0,1648.56
176,25,CUNDINAMARCA,TOPAIPÍ,Cultivo abandonado,2001,0.0,1574.8
177,25,CUNDINAMARCA,YACOPÍ,Cultivo abandonado,2001,1.62,4620.88
178,94,GUAINÍA,BARRANCO MINA ,Cultivo abandonado,2001,363.81,
179,94,GUAINÍA,INIRIDA,Cultivo abandonado,2001,276.0,8133.18
180,95,GUAVIARE,CALAMAR,Cultivo permanente,2001,4966.03,5375.01
181,95,GUAVIARE,EL RETORNO,Cultivo permanente,2001,4230.99,4420.42
182,95,GUAVIARE,MIRAFLORES,Cultivo permanente,2001,11777.05,4237.02
183,95,GUAVIARE,SAN JOSÉ DEL GUAVIARE,Cultivo permanente,2001,3089.5,13028.04
184,44,LA GUAJIRA,DIBULLA,Cultivo intermintente,2001,193.71,5801.0
185,44,LA GUAJIRA,RIOHACHA,Cultivo abandonado,2001,0.0,14910.25
186,47,MAGDALENA,ARACATACA,Cultivo abandonado,2001,0.0,4645.1
187,47,MAGDALENA,CIÉNAGA,Cultivo abandonado,2001,11.67,0.0
188,47,MAGDALENA,FUNDACIÓN,Cultivo abandonado,2001,0.0,7375.41
189,47,MAGDALENA,SANTA MARTA ,Cultivo permanente,2001,438.58,96467.1
190,50,META,LA MACARENA,Cultivo permanente,2001,4203.06,3353.25
191,50,META,LEJANÍAS,Cultivo abandonado,2001,0.0,2861.02
192,50,META,MAPIRIPÁN,Cultivo permanente,2001,1805.41,2569.25
193,50,META,MESETAS,Cultivo intermintente,2001,533.66,2427.78
194,50,META,PUERTO CONCORDIA,Cultivo permanente,2001,147.16,3036.14
195,50,META,PUERTO GAITÁN,Cultivo abandonado,2001,111.41,5355.03
196,50,META,PUERTO LLERAS,Cultivo intermintente,2001,45.78,5335.09
197,50,META,PUERTO LÓPEZ,Cultivo abandonado,2001,0.0,8738.06
198,50,META,PUERTO RICO,Cultivo permanente,2001,1701.2,3554.86
199,50,META,SAN JUAN DE ARAMA,Cultivo permanente,2001,35.26,2757.22
200,50,META,SAN MARTÍN,Cultivo abandonado,2001,0.0,5546.27
201,50,META,URIBE,Cultivo intermintente,2001,880.21,0.0
202,50,META,VISTAHERMOSA,Cultivo permanente,2001,1283.23,4187.05
203,52,NARIÑO,ANCUYA,Cultivo intermintente,2001,0.0,2945.25
204,52,NARIÑO,BARBACOAS,Cultivo permanente,2001,713.7,0.0
205,52,NARIÑO,BUESACO,Cultivo abandonado,2001,0.0,4213.62
206,52,NARIÑO,CONSACÁ,Cultivo abandonado,2001,0.0,3198.85
207,52,NARIÑO,CONTADERO,Cultivo abandonado,2001,2.0,3301.1
208,52,NARIÑO,CÓRDOBA,Cultivo abandonado,2001,1.0,0.0
209,52,NARIÑO,CUMBAL,Cultivo abandonado,2001,0.0,7522.21
210,52,NARIÑO,CUMBITARA,Cultivo permanente,2001,3.0,0.0
211,52,NARIÑO,EL CHARCO,Cultivo permanente,2001,984.49,2837.12
212,52,NARIÑO,EL PEÑOL,Cultivo permanente,2001,0.0,1779.95
213,52,NARIÑO,EL ROSARIO,Cultivo permanente,2001,28.23,4060.04
214,52,NARIÑO,EL TAMBO,Cultivo permanente,2001,0.0,6641.82
215,52,NARIÑO,FRANCISCO PIZARRO ,Cultivo permanente,2001,37.42,2142.73
216,52,NARIÑO,IPIALES,Cultivo permanente,2001,1130.45,9999.14
217,52,NARIÑO,LA FLORIDA,Cultivo intermintente,2001,0.0,4890.29
218,52,NARIÑO,LA LLANADA,Cultivo permanente,2001,0.0,2436.21
219,52,NARIÑO,LA TOLA,Cultivo permanente,2001,15.0,2117.65
220,52,NARIÑO,LEIVA,Cultivo permanente,2001,10.0,4067.2
221,52,NARIÑO,LINARES,Cultivo permanente,2001,0.0,3660.91
222,52,NARIÑO,LOS ANDES ,Cultivo permanente,2001,0.0,3640.41
223,52,NARIÑO,MAGÜÍ ,Cultivo permanente,2001,1693.61,0.0
224,52,NARIÑO,MALLAMA ,Cultivo intermintente,2001,0.0,4056.67
225,52,NARIÑO,MOSQUERA,Cultivo permanente,2001,33.97,0.0
226,52,NARIÑO,OLAYA HERRERA ,Cultivo permanente,2001,14.0,5884.87
227,52,NARIÑO,POLICARPA,Cultivo permanente,2001,15.0,3412.11
228,52,NARIÑO,PUERRES,Cultivo abandonado,2001,1.0,3066.44
229,52,NARIÑO,RICAURTE,Cultivo permanente,2001,8.0,4438.25
230,52,NARIÑO,ROBERTO PAYÁN ,Cultivo permanente,2001,1048.21,0.0
231,52,NARIÑO,SAMANIEGO,Cultivo permanente,2001,0.0,7047.55
232,52,NARIÑO,SAN PABLO,Cultivo abandonado,2001,0.0,5187.24
233,52,NARIÑO,SANDONÁ,Cultivo intermintente,2001,0.0,4264.09
234,52,NARIÑO,SANTA BÁRBARA ,Cultivo permanente,2001,232.7,3252.31
235,52,NARIÑO,SANTA CRUZ ,Cultivo permanente,2001,0.0,2632.11
236,52,NARIÑO,TUMACO,Cultivo permanente,2001,1421.36,0.0
237,54,NORTE DE SANTANDER,ÁBREGO,Cultivo permanente,2001,0.0,5657.92
238,54,NORTE DE SANTANDER,BUCARASICA,Cultivo intermintente,2001,0.0,1624.34
239,54,NORTE DE SANTANDER,CÁCHIRA,Cultivo abandonado,2001,0.0,2094.68
240,54,NORTE DE SANTANDER,CONVENCIÓN,Cultivo permanente,2001,13.41,2948.35
241,54,NORTE DE SANTANDER,CÚCUTA,Cultivo permanente,2001,34.05,84401.37
242,54,NORTE DE SANTANDER,EL CARMEN,Cultivo permanente,2001,4.39,3393.38
243,54,NORTE DE SANTANDER,EL TARRA,Cultivo permanente,2001,589.64,3003.49
244,54,NORTE DE SANTANDER,EL ZULIA,Cultivo permanente,2001,13.37,0.0
245,54,NORTE DE SANTANDER,HACARÍ,Cultivo permanente,2001,21.71,2433.14
246,54,NORTE DE SANTANDER,LA ESPERANZA,Cultivo intermintente,2001,0.0,2853.96
247,54,NORTE DE SANTANDER,LA PLAYA,Cultivo intermintente,2001,0.0,2534.76
248,54,NORTE DE SANTANDER,LOURDES,Cultivo abandonado,2001,0.0,1136.21
249,54,NORTE DE SANTANDER,OCAÑA,Cultivo permanente,2001,0.0,7943.93
250,54,NORTE DE SANTANDER,SAN CALIXTO,Cultivo permanente,2001,19.56,2585.89
251,54,NORTE DE SANTANDER,SARDINATA,Cultivo permanente,2001,586.05,3512.54
252,54,NORTE DE SANTANDER,TEORAMA,Cultivo permanente,2001,679.19,2397.03
253,54,NORTE DE SANTANDER,TIBÚ,Cultivo permanente,2001,9677.49,9037.62
254,54,NORTE DE SANTANDER,TOLEDO,Cultivo abandonado,2001,80.11,3496.62
255,86,PUTUMAYO,MOCOA,Cultivo permanente,2001,112.0,6020.33
256,86,PUTUMAYO,ORITO,Cultivo permanente,2001,7629.19,9405.93
257,86,PUTUMAYO,PUERTO ASÍS,Cultivo permanente,2001,8679.57,6300.82
258,86,PUTUMAYO,PUERTO CAICEDO,Cultivo permanente,2001,2340.0,3865.43
259,86,PUTUMAYO,PUERTO GUZMÁN,Cultivo permanente,2001,4184.77,4917.71
260,86,PUTUMAYO,PUERTO LEGUÍZAMO,Cultivo permanente,2001,3831.27,4666.05
261,86,PUTUMAYO,SAN MIGUEL ,Cultivo permanente,2001,4041.29,5849.2
262,86,PUTUMAYO,SANTIAGO,Cultivo abandonado,2001,11.0,2669.9
263,86,PUTUMAYO,VALLE DEL GUAMUEZ ,Cultivo permanente,2001,9269.25,9458.55
264,86,PUTUMAYO,VILLAGARZÓN,Cultivo permanente,2001,952.06,4784.42
265,68,SANTANDER,ALBANIA,Cultivo abandonado,2001,0.0,0.0
266,68,SANTANDER,BETULIA,Cultivo abandonado,2001,0.0,1642.79
267,68,SANTANDER,BOLÍVAR,Cultivo intermintente,2001,92.55,2996.45
268,68,SANTANDER,CHIMA,Cultivo abandonado,2001,0.0,1397.75
269,68,SANTANDER,CIMITARRA,Cultivo intermintente,2001,26.89,12070.24
270,68,SANTANDER,CONFINES,Cultivo abandonado,2001,0.0,1352.3
271,68,SANTANDER,CONTRATACIÓN,Cultivo abandonado,2001,0.0,1202.6
272,68,SANTANDER,EL CARMEN,Cultivo intermintente,2001,0.0,3009.51
273,68,SANTANDER,EL PEÑÓN,Cultivo intermintente,2001,3.0,1665.03
274,68,SANTANDER,EL PLAYÓN,Cultivo abandonado,2001,0.0,3267.17
275,68,SANTANDER,FLORIÁN,Cultivo abandonado,2001,0.0,4721.12
276,68,SANTANDER,GUAPOTÁ,Cultivo abandonado,2001,0.0,0.0
277,68,SANTANDER,GUAVATÁ,Cultivo abandonado,2001,0.0,1987.02
278,68,SANTANDER,LA BELLEZA,Cultivo intermintente,2001,22.06,2208.55
279,68,SANTANDER,LA PAZ,Cultivo abandonado,2001,0.0,1956.18
280,68,SANTANDER,LANDÁZURI,Cultivo abandonado,2001,12.65,0.0
281,68,SANTANDER,PALMAS DEL SOCORRO,Cultivo abandonado,2001,0.0,1486.6
282,68,SANTANDER,PUERTO PARRA,Cultivo abandonado,2001,0.0,2100.57
283,68,SANTANDER,RIONEGRO,Cultivo intermintente,2001,0.0,7665.23
284,68,SANTANDER,SABANA DE TORRES,Cultivo abandonado,2001,0.0,0.0
285,68,SANTANDER,SAN VICENTE DE CHUCURÍ,Cultivo abandonado,2001,0.0,7403.22
286,68,SANTANDER,SANTA HELENA DEL OPÓN,Cultivo intermintente,2001,0.0,2253.66
287,68,SANTANDER,SIMACOTA,Cultivo intermintente,2001,0.0,2832.17
288,68,SANTANDER,SOCORRO,Cultivo abandonado,2001,0.0,4869.0
289,68,SANTANDER,SUCRE,Cultivo abandonado,2001,3.0,1769.98
290,68,SANTANDER,VÉLEZ,Cultivo abandonado,2001,0.0,3855.82
291,76,VALLE DEL CAUCA,BOLÍVAR,Cultivo permanente,2001,0.0,2536.96
292,76,VALLE DEL CAUCA,BUENAVENTURA,Cultivo permanente,2001,186.35,53078.54
293,76,VALLE DEL CAUCA,CALI,Cultivo abandonado,2001,0.0,402942.56
294,76,VALLE DEL CAUCA,CALIMA ,Cultivo permanente,2001,0.0,4065.13
295,76,VALLE DEL CAUCA,DAGUA,Cultivo permanente,2001,0.0,5721.59
296,76,VALLE DEL CAUCA,JAMUNDÍ,Cultivo intermintente,2001,0.0,13310.77
297,76,VALLE DEL CAUCA,TULUÁ,Cultivo intermintente,2001,0.0,24958.16
298,97,VAUPÉS,CARURÚ,Cultivo permanente,2001,1279.8,1840.46
299,97,VAUPÉS,MITÚ,Cultivo abandonado,2001,380.52,5183.22
300,97,VAUPÉS,TARAIRA,Cultivo abandonado,2001,0.0,2266.47
301,99,VICHADA,CUMARIBO,Cultivo permanente,2001,7943.17,6841.34
302,99,VICHADA,LA PRIMAVERA,Cultivo abandonado,2001,122.7,4406.01
303,99,VICHADA,SANTA ROSALÍA,Cultivo abandonado,2001,0.0,1267.34
304,5,ANTIOQUIA,AMALFI,Cultivo permanente,2002,110.0,6619.12
305,5,ANTIOQUIA,ANORÍ,Cultivo permanente,2002,369.0,4973.81
306,5,ANTIOQUIA,APARTADÓ,Cultivo permanente,2002,0.0,21306.95
307,5,ANTIOQUIA,ARGELIA,Cultivo abandonado,2002,0.0,3905.67
308,5,ANTIOQUIA,BRICEÑO,Cultivo permanente,2002,17.0,3777.05
309,5,ANTIOQUIA,CÁCERES,Cultivo permanente,2002,116.0,0.0
310,5,ANTIOQUIA,CAMPAMENTO,Cultivo permanente,2002,8.0,5333.51
311,5,ANTIOQUIA,CARACOLÍ,Cultivo abandonado,2002,0.0,6474.67
312,5,ANTIOQUIA,CAREPA,Cultivo abandonado,2002,0.0,10082.0
313,5,ANTIOQUIA,CARMEN DE VIBORAL,Cultivo abandonado,2002,0.0,8532.3
314,5,ANTIOQUIA,CAUCASIA,Cultivo intermintente,2002,26.0,17113.42
315,5,ANTIOQUIA,CHIGORODÓ,Cultivo intermintente,2002,0.0,11703.96
316,5,ANTIOQUIA,COCORNÁ,Cultivo abandonado,2002,0.0,5866.78
317,5,ANTIOQUIA,DABEIBA,Cultivo abandonado,2002,0.0,0.0
318,5,ANTIOQUIA,EL BAGRE,Cultivo permanente,2002,327.0,13626.85
319,5,ANTIOQUIA,FRONTINO,Cultivo abandonado,2002,0.0,7302.88
320,5,ANTIOQUIA,GÓMEZ PLATA,Cultivo abandonado,2002,2.0,4958.65
321,5,ANTIOQUIA,ITUANGO,Cultivo permanente,2002,130.0,10561.64
322,5,ANTIOQUIA,MACEO,Cultivo abandonado,2002,0.0,3550.01
323,5,ANTIOQUIA,MURINDÓ,Cultivo intermintente,2002,0.0,2227.1
324,5,ANTIOQUIA,MUTATÁ,Cultivo intermintente,2002,0.0,2040.26
325,5,ANTIOQUIA,NARIÑO,Cultivo abandonado,2002,0.0,3649.27
326,5,ANTIOQUIA,NECHÍ,Cultivo permanente,2002,57.0,0.0
327,5,ANTIOQUIA,NECOCLÍ,Cultivo abandonado,2002,0.0,8700.36
328,5,ANTIOQUIA,PUERTO BERRÍO,Cultivo abandonado,2002,0.0,11548.15
329,5,ANTIOQUIA,PUERTO NARE,Cultivo abandonado,2002,0.0,10135.45
330,5,ANTIOQUIA,PUERTO TRIUNFO,Cultivo abandonado,2002,0.0,6924.23
331,5,ANTIOQUIA,REMEDIOS,Cultivo permanente,2002,534.0,10983.21
332,5,ANTIOQUIA,SABANALARGA,Cultivo abandonado,2002,1.0,0.0
333,5,ANTIOQUIA,SAN CARLOS,Cultivo intermintente,2002,0.0,10614.39
334,5,ANTIOQUIA,SAN FRANCISCO,Cultivo permanente,2002,0.0,4258.61
